"id","label","comment","subPropertyOf","equivalentProperty","subproperties","domainIncludes","rangeIncludes","inverseOf","supersedes","supersededBy","isPartOf"
"https://schema.org/actionApplication","actionApplication","An application that can complete the request.","","","","https://schema.org/EntryPoint","https://schema.org/SoftwareApplication","","https://schema.org/application","",""
"https://schema.org/actionOption","actionOption","A sub property of object. The options subject to this action.","https://schema.org/object","","","https://schema.org/ChooseAction","https://schema.org/Text, https://schema.org/Thing","","https://schema.org/option","",""
"https://schema.org/actionPlatform","actionPlatform","The high level platform(s) where the Action can be performed for the given URL. To specify a specific application or operating system instance, use actionApplication.","","","","https://schema.org/EntryPoint","https://schema.org/DigitalPlatformEnumeration, https://schema.org/Text, https://schema.org/URL","","","",""
"https://schema.org/actionStatus","actionStatus","Indicates the current disposition of the Action.","","","","https://schema.org/Action","https://schema.org/ActionStatusType","","","",""
"https://schema.org/actionableFeedbackPolicy","actionableFeedbackPolicy","For a <a class=""localLink"" href=""/NewsMediaOrganization"">NewsMediaOrganization</a> or other news-related <a class=""localLink"" href=""/Organization"">Organization</a>, a statement about public engagement activities (for news media, the newsroom’s), including involving the public - digitally or otherwise -- in coverage decisions, reporting and activities after publication.","https://schema.org/publishingPrinciples","","","https://schema.org/NewsMediaOrganization, https://schema.org/Organization","https://schema.org/CreativeWork, https://schema.org/URL","","","","https://pending.schema.org"
"https://schema.org/activeIngredient","activeIngredient","An active ingredient, typically chemical compounds and/or biologic substances.","","","","https://schema.org/DietarySupplement, https://schema.org/Drug, https://schema.org/DrugStrength, https://schema.org/Substance","https://schema.org/Text","","","",""
"https://schema.org/activityDuration","activityDuration","Length of time to engage in the activity.","","","","https://schema.org/ExercisePlan","https://schema.org/Duration, https://schema.org/QuantitativeValue","","","",""
"https://schema.org/activityFrequency","activityFrequency","How often one should engage in the activity.","","","","https://schema.org/ExercisePlan","https://schema.org/QuantitativeValue, https://schema.org/Text","","","",""
"https://schema.org/actor","actor","An actor, e.g. in TV, radio, movie, video games etc., or in an event. Actors can be associated with individual items or with a series, episode, clip.","","","https://schema.org/readBy","https://schema.org/Clip, https://schema.org/CreativeWorkSeason, https://schema.org/Episode, https://schema.org/Event, https://schema.org/Movie, https://schema.org/MovieSeries, https://schema.org/PodcastSeries, https://schema.org/RadioSeries, https://schema.org/TVSeries, https://schema.org/VideoGame, https://schema.org/VideoGameSeries, https://schema.org/VideoObject","https://schema.org/Person","","https://schema.org/actors","",""
"https://schema.org/actors","actors","An actor, e.g. in TV, radio, movie, video games etc. Actors can be associated with individual items or with a series, episode, clip.","","","","https://schema.org/Clip, https://schema.org/Episode, https://schema.org/Movie, https://schema.org/MovieSeries, https://schema.org/RadioSeries, https://schema.org/TVSeries, https://schema.org/VideoGame, https://schema.org/VideoGameSeries, https://schema.org/VideoObject","https://schema.org/Person","","","https://schema.org/actor",""
"https://schema.org/addOn","addOn","An additional offer that can only be obtained in combination with the first base offer (e.g. supplements and extensions that are available for a surcharge).","","","","https://schema.org/Offer","https://schema.org/Offer","","","",""
"https://schema.org/additionalName","additionalName","An additional name for a Person, can be used for a middle name.","https://schema.org/alternateName","","","https://schema.org/Person","https://schema.org/Text","","","",""
"https://schema.org/additionalNumberOfGuests","additionalNumberOfGuests","If responding yes, the number of guests who will attend in addition to the invitee.","","","","https://schema.org/RsvpAction","https://schema.org/Number","","","",""
"https://schema.org/additionalProperty","additionalProperty","A property-value pair representing an additional characteristic of the entity, e.g. a product feature or another characteristic for which there is no matching property in schema.org.<br/><br/>

Note: Publishers should be aware that applications designed to use specific schema.org properties (e.g. https://schema.org/width, https://schema.org/color, https://schema.org/gtin13, ...) will typically expect such data to be provided using those properties, rather than using the generic property/value mechanism.","","","","https://schema.org/MerchantReturnPolicy, https://schema.org/Place, https://schema.org/Product, https://schema.org/QualitativeValue, https://schema.org/QuantitativeValue","https://schema.org/PropertyValue","","","",""
"https://schema.org/additionalType","additionalType","An additional type for the item, typically used for adding more specific types from external vocabularies in microdata syntax. This is a relationship between something and a class that the thing is in. Typically the value is a URI-identified RDF class, and in this case corresponds to the
    use of rdf:type in RDF. Text values can be used sparingly, for cases where useful information can be added without their being an appropriate schema to reference. In the case of text values, the class label should follow the schema.org <a href=""https://schema.org/docs/styleguide.html"">style guide</a>.","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","","","https://schema.org/Thing","https://schema.org/Text, https://schema.org/URL","","","",""
"https://schema.org/additionalVariable","additionalVariable","Any additional component of the exercise prescription that may need to be articulated to the patient. This may include the order of exercises, the number of repetitions of movement, quantitative distance, progressions over time, etc.","","","","https://schema.org/ExercisePlan","https://schema.org/Text","","","",""
"https://schema.org/address","address","Physical address of the item.","","","","https://schema.org/GeoCoordinates, https://schema.org/GeoShape, https://schema.org/Organization, https://schema.org/Person, https://schema.org/Place","https://schema.org/PostalAddress, https://schema.org/Text","","","",""
"https://schema.org/addressCountry","addressCountry","The country. For example, USA. You can also provide the two-letter <a href=""http://en.wikipedia.org/wiki/ISO_3166-1"">ISO 3166-1 alpha-2 country code</a>.","","","","https://schema.org/DefinedRegion, https://schema.org/GeoCoordinates, https://schema.org/GeoShape, https://schema.org/PostalAddress","https://schema.org/Country, https://schema.org/Text","","","",""
"https://schema.org/addressLocality","addressLocality","The locality in which the street address is, and which is in the region. For example, Mountain View.","","","","https://schema.org/PostalAddress","https://schema.org/Text","","","",""
"https://schema.org/addressRegion","addressRegion","The region in which the locality is, and which is in the country. For example, California or another appropriate first-level <a href=""https://en.wikipedia.org/wiki/List_of_administrative_divisions_by_country"">Administrative division</a>.","","","","https://schema.org/DefinedRegion, https://schema.org/PostalAddress","https://schema.org/Text","","","",""
"https://schema.org/administrationRoute","administrationRoute","A route by which this drug may be administered, e.g. 'oral'.","","","","https://schema.org/Drug","https://schema.org/Text","","","",""
"https://schema.org/advanceBookingRequirement","advanceBookingRequirement","The amount of time that is required between accepting the offer and the actual usage of the resource or service.","","","","https://schema.org/Demand, https://schema.org/Offer","https://schema.org/QuantitativeValue","","","",""
"https://schema.org/adverseOutcome","adverseOutcome","A possible complication and/or side effect of this therapy. If it is known that an adverse outcome is serious (resulting in death, disability, or permanent damage; requiring hospitalization; or otherwise life-threatening or requiring immediate medical attention), tag it as a seriousAdverseOutcome instead.","","","","https://schema.org/MedicalDevice, https://schema.org/TherapeuticProcedure","https://schema.org/MedicalEntity","","","",""
"https://schema.org/affectedBy","affectedBy","Drugs that affect the test's results.","","","","https://schema.org/MedicalTest","https://schema.org/Drug","","","",""
"https://schema.org/affiliation","affiliation","An organization that this person is affiliated with. For example, a school/university, a club, or a team.","https://schema.org/memberOf","","","https://schema.org/Person","https://schema.org/Organization","","","",""
"https://schema.org/afterMedia","afterMedia","A media object representing the circumstances after performing this direction.","","","","https://schema.org/HowToDirection","https://schema.org/MediaObject, https://schema.org/URL","","","",""
"https://schema.org/agent","agent","The direct performer or driver of the action (animate or inanimate). E.g. <em>John</em> wrote a book.","","","","https://schema.org/Action","https://schema.org/Organization, https://schema.org/Person","","","",""
"https://schema.org/agentInteractionStatistic","agentInteractionStatistic","The number of completed interactions for this entity, in a particular role (the 'agent'), in a particular action (indicated in the statistic), and in a particular context (i.e. interactionService).","","","","https://schema.org/Organization, https://schema.org/Person","https://schema.org/InteractionCounter","","","","https://pending.schema.org"
"https://schema.org/aggregateRating","aggregateRating","The overall rating, based on a collection of reviews or ratings, of the item.","","","","https://schema.org/Brand, https://schema.org/CreativeWork, https://schema.org/Event, https://schema.org/Offer, https://schema.org/Organization, https://schema.org/Place, https://schema.org/Product, https://schema.org/Service","https://schema.org/AggregateRating","","","",""
"https://schema.org/aircraft","aircraft","The kind of aircraft (e.g., ""Boeing 747"").","","","","https://schema.org/Flight","https://schema.org/Text, https://schema.org/Vehicle","","","",""
"https://schema.org/album","album","A music album.","","","","https://schema.org/MusicGroup","https://schema.org/MusicAlbum","","https://schema.org/albums","",""
"https://schema.org/albumProductionType","albumProductionType","Classification of the album by its type of content: soundtrack, live album, studio album, etc.","","","","https://schema.org/MusicAlbum","https://schema.org/MusicAlbumProductionType","","","",""
"https://schema.org/albumRelease","albumRelease","A release of this album.","","","","https://schema.org/MusicAlbum","https://schema.org/MusicRelease","https://schema.org/releaseOf","","",""
"https://schema.org/albumReleaseType","albumReleaseType","The kind of release which this album is: single, EP or album.","","","","https://schema.org/MusicAlbum","https://schema.org/MusicAlbumReleaseType","","","",""
"https://schema.org/albums","albums","A collection of music albums.","","","","https://schema.org/MusicGroup","https://schema.org/MusicAlbum","","","https://schema.org/album",""
"https://schema.org/alcoholWarning","alcoholWarning","Any precaution, guidance, contraindication, etc. related to consumption of alcohol while taking this drug.","","","","https://schema.org/Drug","https://schema.org/Text","","","",""
"https://schema.org/algorithm","algorithm","The algorithm or rules to follow to compute the score.","","","","https://schema.org/MedicalRiskScore","https://schema.org/Text","","","",""
"https://schema.org/alignmentType","alignmentType","A category of alignment between the learning resource and the framework node. Recommended values include: 'requires', 'textComplexity', 'readingLevel', and 'educationalSubject'.","","","","https://schema.org/AlignmentObject","https://schema.org/Text","","","",""
"https://schema.org/alternateName","alternateName","An alias for the item.","","","https://schema.org/additionalName","https://schema.org/Thing","https://schema.org/Text","","","",""
"https://schema.org/alternativeHeadline","alternativeHeadline","A secondary title of the CreativeWork.","","","","https://schema.org/CreativeWork","https://schema.org/Text","","","",""
"https://schema.org/alternativeOf","alternativeOf","Another gene which is a variation of this one.","","","","https://schema.org/Gene","https://schema.org/Gene","","","","https://pending.schema.org"
"https://schema.org/alumni","alumni","Alumni of an organization.","","","","https://schema.org/EducationalOrganization, https://schema.org/Organization","https://schema.org/Person","https://schema.org/alumniOf","","",""
"https://schema.org/alumniOf","alumniOf","An organization that the person is an alumni of.","","","","https://schema.org/Person","https://schema.org/EducationalOrganization, https://schema.org/Organization","https://schema.org/alumni","","",""
"https://schema.org/amenityFeature","amenityFeature","An amenity feature (e.g. a characteristic or service) of the Accommodation. This generic property does not make a statement about whether the feature is included in an offer for the main accommodation or available at extra costs.","","","","https://schema.org/Accommodation, https://schema.org/FloorPlan, https://schema.org/LodgingBusiness, https://schema.org/Place","https://schema.org/LocationFeatureSpecification","","","",""
"https://schema.org/amount","amount","The amount of money.","","","","https://schema.org/DatedMoneySpecification, https://schema.org/InvestmentOrDeposit, https://schema.org/LoanOrCredit, https://schema.org/MonetaryGrant, https://schema.org/MoneyTransfer","https://schema.org/MonetaryAmount, https://schema.org/Number","","","",""
"https://schema.org/amountOfThisGood","amountOfThisGood","The quantity of the goods included in the offer.","","","","https://schema.org/TypeAndQuantityNode","https://schema.org/Number","","","",""
"https://schema.org/announcementLocation","announcementLocation","Indicates a specific <a class=""localLink"" href=""/CivicStructure"">CivicStructure</a> or <a class=""localLink"" href=""/LocalBusiness"">LocalBusiness</a> associated with the SpecialAnnouncement. For example, a specific testing facility or business with special opening hours. For a larger geographic region like a quarantine of an entire region, use <a class=""localLink"" href=""/spatialCoverage"">spatialCoverage</a>.","https://schema.org/spatialCoverage","","","https://schema.org/SpecialAnnouncement","https://schema.org/CivicStructure, https://schema.org/LocalBusiness","","","","https://pending.schema.org"
"https://schema.org/annualPercentageRate","annualPercentageRate","The annual rate that is charged for borrowing (or made by investing), expressed as a single percentage number that represents the actual yearly cost of funds over the term of a loan. This includes any fees or additional costs associated with the transaction.","","","","https://schema.org/FinancialProduct","https://schema.org/Number, https://schema.org/QuantitativeValue","","","",""
"https://schema.org/answerCount","answerCount","The number of answers this question has received.","","","","https://schema.org/Question","https://schema.org/Integer","","","",""
"https://schema.org/answerExplanation","answerExplanation","A step-by-step or full explanation about Answer. Can outline how this Answer was achieved or contain more broad clarification or statement about it.","","","","https://schema.org/Answer","https://schema.org/Comment, https://schema.org/WebContent","","","","https://pending.schema.org"
"https://schema.org/antagonist","antagonist","The muscle whose action counteracts the specified muscle.","","","","https://schema.org/Muscle","https://schema.org/Muscle","","","",""
"https://schema.org/appearance","appearance","Indicates an occurrence of a <a class=""localLink"" href=""/Claim"">Claim</a> in some <a class=""localLink"" href=""/CreativeWork"">CreativeWork</a>.","https://schema.org/workExample","","","https://schema.org/Claim","https://schema.org/CreativeWork","","","","https://pending.schema.org"
"https://schema.org/applicableCountry","applicableCountry","A country where a particular merchant return policy applies to, for example the two-letter ISO 3166-1 alpha-2 country code.","","","","https://schema.org/MerchantReturnPolicy","https://schema.org/Country, https://schema.org/Text","","","","https://pending.schema.org"
"https://schema.org/applicableLocation","applicableLocation","The location in which the status applies.","","","","https://schema.org/DrugCost, https://schema.org/DrugLegalStatus","https://schema.org/AdministrativeArea","","","",""
"https://schema.org/applicantLocationRequirements","applicantLocationRequirements","The location(s) applicants can apply from. This is usually used for telecommuting jobs where the applicant does not need to be in a physical office. Note: This should not be used for citizenship or work visa requirements.","","","","https://schema.org/JobPosting","https://schema.org/AdministrativeArea","","","","https://pending.schema.org"
"https://schema.org/application","application","An application that can complete the request.","","","","https://schema.org/EntryPoint","https://schema.org/SoftwareApplication","","","https://schema.org/actionApplication",""
"https://schema.org/applicationCategory","applicationCategory","Type of software application, e.g. 'Game, Multimedia'.","","","","https://schema.org/SoftwareApplication","https://schema.org/Text, https://schema.org/URL","","","",""
"https://schema.org/applicationContact","applicationContact","Contact details for further information relevant to this job posting.","","","","https://schema.org/JobPosting","https://schema.org/ContactPoint","","","","https://pending.schema.org"
"https://schema.org/applicationDeadline","applicationDeadline","The date at which the program stops collecting applications for the next enrollment cycle.","","","","https://schema.org/EducationalOccupationalProgram","https://schema.org/Date","","","","https://pending.schema.org"
"https://schema.org/applicationStartDate","applicationStartDate","The date at which the program begins collecting applications for the next enrollment cycle.","","","","https://schema.org/EducationalOccupationalProgram","https://schema.org/Date","","","","https://pending.schema.org"
"https://schema.org/applicationSubCategory","applicationSubCategory","Subcategory of the application, e.g. 'Arcade Game'.","","","","https://schema.org/SoftwareApplication","https://schema.org/Text, https://schema.org/URL","","","",""
"https://schema.org/applicationSuite","applicationSuite","The name of the application suite to which the application belongs (e.g. Excel belongs to Office).","","","","https://schema.org/SoftwareApplication","https://schema.org/Text","","","",""
"https://schema.org/appliesToDeliveryMethod","appliesToDeliveryMethod","The delivery method(s) to which the delivery charge or payment charge specification applies.","","","","https://schema.org/DeliveryChargeSpecification, https://schema.org/PaymentChargeSpecification","https://schema.org/DeliveryMethod","","","",""
"https://schema.org/appliesToPaymentMethod","appliesToPaymentMethod","The payment method(s) to which the payment charge specification applies.","","","","https://schema.org/PaymentChargeSpecification","https://schema.org/PaymentMethod","","","",""
"https://schema.org/archiveHeld","archiveHeld","Collection, <a href=""https://en.wikipedia.org/wiki/Fonds"">fonds</a>, or item held, kept or maintained by an <a class=""localLink"" href=""/ArchiveOrganization"">ArchiveOrganization</a>.","","","","https://schema.org/ArchiveOrganization","https://schema.org/ArchiveComponent","https://schema.org/holdingArchive","","","https://pending.schema.org"
"https://schema.org/archivedAt","archivedAt","Indicates a page or other link involved in archival of a <a class=""localLink"" href=""/CreativeWork"">CreativeWork</a>. In the case of <a class=""localLink"" href=""/MediaReview"">MediaReview</a>, the items in a <a class=""localLink"" href=""/MediaReviewItem"">MediaReviewItem</a> may often become inaccessible, but be archived by archival, journalistic, activist, or law enforcement organizations. In such cases, the referenced page may not directly publish the content.","","","","https://schema.org/CreativeWork","https://schema.org/URL, https://schema.org/WebPage","","","","https://pending.schema.org"
"https://schema.org/area","area","The area within which users can expect to reach the broadcast service.","","","","https://schema.org/BroadcastService","https://schema.org/Place","","","https://schema.org/serviceArea",""
"https://schema.org/areaServed","areaServed","The geographic area where a service or offered item is provided.","","","https://schema.org/availableAtOrFrom, https://schema.org/eligibleRegion","https://schema.org/ContactPoint, https://schema.org/DeliveryChargeSpecification, https://schema.org/Demand, https://schema.org/Offer, https://schema.org/Organization, https://schema.org/Service","https://schema.org/AdministrativeArea, https://schema.org/GeoShape, https://schema.org/Place, https://schema.org/Text","","https://schema.org/serviceArea","",""
"https://schema.org/arrivalAirport","arrivalAirport","The airport where the flight terminates.","","","","https://schema.org/Flight","https://schema.org/Airport","","","",""
"https://schema.org/arrivalBoatTerminal","arrivalBoatTerminal","The terminal or port from which the boat arrives.","","","","https://schema.org/BoatTrip","https://schema.org/BoatTerminal","","","","https://pending.schema.org"
"https://schema.org/arrivalBusStop","arrivalBusStop","The stop or station from which the bus arrives.","","","","https://schema.org/BusTrip","https://schema.org/BusStation, https://schema.org/BusStop","","","",""
"https://schema.org/arrivalGate","arrivalGate","Identifier of the flight's arrival gate.","","","","https://schema.org/Flight","https://schema.org/Text","","","",""
"https://schema.org/arrivalPlatform","arrivalPlatform","The platform where the train arrives.","","","","https://schema.org/TrainTrip","https://schema.org/Text","","","",""
"https://schema.org/arrivalStation","arrivalStation","The station where the train trip ends.","","","","https://schema.org/TrainTrip","https://schema.org/TrainStation","","","",""
"https://schema.org/arrivalTerminal","arrivalTerminal","Identifier of the flight's arrival terminal.","","","","https://schema.org/Flight","https://schema.org/Text","","","",""
"https://schema.org/arrivalTime","arrivalTime","The expected arrival time.","","","","https://schema.org/Trip","https://schema.org/DateTime, https://schema.org/Time","","","",""
"https://schema.org/artEdition","artEdition","The number of copies when multiple copies of a piece of artwork are produced - e.g. for a limited edition of 20 prints, 'artEdition' refers to the total number of copies (in this example ""20"").","","","","https://schema.org/VisualArtwork","https://schema.org/Integer, https://schema.org/Text","","","",""
"https://schema.org/artMedium","artMedium","The material used. (E.g. Oil, Watercolour, Acrylic, Linoprint, Marble, Cyanotype, Digital, Lithograph, DryPoint, Intaglio, Pastel, Woodcut, Pencil, Mixed Media, etc.)","https://schema.org/material","","","https://schema.org/VisualArtwork","https://schema.org/Text, https://schema.org/URL","","","",""
"https://schema.org/arterialBranch","arterialBranch","The branches that comprise the arterial structure.","","","","https://schema.org/Artery","https://schema.org/AnatomicalStructure","","https://schema.org/branch","",""
"https://schema.org/artform","artform","e.g. Painting, Drawing, Sculpture, Print, Photograph, Assemblage, Collage, etc.","","","","https://schema.org/VisualArtwork","https://schema.org/Text, https://schema.org/URL","","","",""
"https://schema.org/articleBody","articleBody","The actual body of the article.","","","","https://schema.org/Article","https://schema.org/Text","","","",""
"https://schema.org/articleSection","articleSection","Articles may belong to one or more 'sections' in a magazine or newspaper, such as Sports, Lifestyle, etc.","","","","https://schema.org/Article","https://schema.org/Text","","","",""
"https://schema.org/artist","artist","The primary artist for a work
        in a medium other than pencils or digital line art--for example, if the
        primary artwork is done in watercolors or digital paints.","","","","https://schema.org/ComicIssue, https://schema.org/ComicStory, https://schema.org/VisualArtwork","https://schema.org/Person","","","","https://bib.schema.org"
"https://schema.org/artworkSurface","artworkSurface","The supporting materials for the artwork, e.g. Canvas, Paper, Wood, Board, etc.","","","","https://schema.org/VisualArtwork","https://schema.org/Text, https://schema.org/URL","","https://schema.org/surface","",""
"https://schema.org/asin","asin","An Amazon Standard Identification Number (ASIN) is a 10-character alphanumeric unique identifier assigned by Amazon.com and its partners for product identification within the Amazon organization (summary from <a href=""https://en.wikipedia.org/wiki/Amazon_Standard_Identification_Number"">Wikipedia</a>'s article).<br/><br/>

Note also that this is a definition for how to include ASINs in Schema.org data, and not a definition of ASINs in general - see documentation from Amazon for authoritative details.
ASINs are most commonly encoded as text strings, but the [asin] property supports URL/URI as potential values too.","https://schema.org/identifier","","","https://schema.org/Demand, https://schema.org/Offer, https://schema.org/Product","https://schema.org/Text, https://schema.org/URL","","","","https://pending.schema.org"
"https://schema.org/aspect","aspect","An aspect of medical practice that is considered on the page, such as 'diagnosis', 'treatment', 'causes', 'prognosis', 'etiology', 'epidemiology', etc.","","","","https://schema.org/MedicalWebPage","https://schema.org/Text","","","https://schema.org/mainContentOfPage",""
"https://schema.org/assembly","assembly","Library file name, e.g., mscorlib.dll, system.web.dll.","","","","https://schema.org/APIReference","https://schema.org/Text","","","https://schema.org/executableLibraryName",""
"https://schema.org/assemblyVersion","assemblyVersion","Associated product/technology version. E.g., .NET Framework 4.5.","","","","https://schema.org/APIReference","https://schema.org/Text","","","",""
"https://schema.org/assesses","assesses","The item being described is intended to assess the competency or learning outcome defined by the referenced term.","","","","https://schema.org/CreativeWork, https://schema.org/EducationEvent, https://schema.org/LearningResource","https://schema.org/DefinedTerm, https://schema.org/Text","","","","https://pending.schema.org"
"https://schema.org/associatedAnatomy","associatedAnatomy","The anatomy of the underlying organ system or structures associated with this entity.","","","","https://schema.org/MedicalCondition, https://schema.org/PhysicalActivity","https://schema.org/AnatomicalStructure, https://schema.org/AnatomicalSystem, https://schema.org/SuperficialAnatomy","","","",""
