"id","label","comment","subPropertyOf","equivalentProperty","subproperties","domainIncludes","rangeIncludes","inverseOf","supersedes","supersededBy","isPartOf"
"http://schema.org/healthPlanCostSharing","healthPlanCostSharing","Whether The costs to the patient for services under this network or formulary.","","","","http://schema.org/HealthPlanFormulary, http://schema.org/HealthPlanNetwork","http://schema.org/Boolean","","",""
"http://schema.org/healthPlanDrugOption","healthPlanDrugOption","TODO.","","","","http://schema.org/HealthInsurancePlan","http://schema.org/Text","","",""
"http://schema.org/healthPlanDrugTier","healthPlanDrugTier","The tier(s) of drugs offered by this formulary or insurance plan.","","","","http://schema.org/HealthInsurancePlan, http://schema.org/HealthPlanFormulary","http://schema.org/Text","","",""
"http://schema.org/healthPlanId","healthPlanId","The 14-character, HIOS-generated Plan ID number. (Plan IDs must be unique, even across different markets.)","","","","http://schema.org/HealthInsurancePlan","http://schema.org/Text","","",""
"http://schema.org/healthPlanMarketingUrl","healthPlanMarketingUrl","The URL that goes directly to the plan brochure for the specific standard plan or plan variation.","","","","http://schema.org/HealthInsurancePlan","http://schema.org/URL","","",""
"http://schema.org/healthPlanNetworkId","healthPlanNetworkId","Name or unique ID of network. (Networks are often reused across different insurance plans).","","","","http://schema.org/HealthPlanNetwork, http://schema.org/MedicalOrganization","http://schema.org/Text","","",""
"http://schema.org/healthPlanNetworkTier","healthPlanNetworkTier","The tier(s) for this network.","","","","http://schema.org/HealthPlanNetwork","http://schema.org/Text","","",""
"http://schema.org/healthPlanPharmacyCategory","healthPlanPharmacyCategory","The category or type of pharmacy associated with this cost sharing.","","","","http://schema.org/HealthPlanCostSharingSpecification","http://schema.org/Text","","",""
"http://schema.org/holdingArchive","holdingArchive","<a class=""localLink"" href=""http://schema.org/ArchiveOrganization"">ArchiveOrganization</a> that holds, keeps or maintains the <a class=""localLink"" href=""http://schema.org/ArchiveComponent"">ArchiveComponent</a>.","","","","http://schema.org/ArchiveComponent","http://schema.org/ArchiveOrganization","http://schema.org/archiveHeld","",""
"http://schema.org/inCodeSet","inCodeSet","A <a class=""localLink"" href=""http://schema.org/CategoryCodeSet"">CategoryCodeSet</a> that contains this category code.","http://schema.org/inDefinedTermSet","","","http://schema.org/CategoryCode","http://schema.org/CategoryCodeSet, http://schema.org/URL","","",""
"http://schema.org/inDefinedTermSet","inDefinedTermSet","A <a class=""localLink"" href=""http://schema.org/DefinedTermSet"">DefinedTermSet</a> that contains this term.","http://schema.org/isPartOf","","http://schema.org/inCodeSet","http://schema.org/DefinedTerm","http://schema.org/DefinedTermSet, http://schema.org/URL","","",""
"http://schema.org/includedInHealthInsurancePlan","includedInHealthInsurancePlan","The insurance plans that cover this drug.","","","","http://schema.org/Drug","http://schema.org/HealthInsurancePlan","","",""
"http://schema.org/includesAttraction","includesAttraction","Attraction located at destination.","","","","http://schema.org/TouristDestination","http://schema.org/TouristAttraction","","",""
"http://schema.org/includesHealthPlanFormulary","includesHealthPlanFormulary","Formularies covered by this plan.","","","","http://schema.org/HealthInsurancePlan","http://schema.org/HealthPlanFormulary","","",""
"http://schema.org/includesHealthPlanNetwork","includesHealthPlanNetwork","Networks covered by this plan.","","","","http://schema.org/HealthInsurancePlan","http://schema.org/HealthPlanNetwork","","",""
"http://schema.org/isAcceptingNewPatients","isAcceptingNewPatients","Whether the provider is accepting new patients.","","","","http://schema.org/MedicalOrganization","http://schema.org/Boolean","","",""
"http://schema.org/itemLocation","itemLocation","Current location of the item.","http://schema.org/location","","","http://schema.org/ArchiveComponent","http://schema.org/Place, http://schema.org/PostalAddress, http://schema.org/Text","","",""
"http://schema.org/itinerary","itinerary","Destination(s) ( <a class=""localLink"" href=""http://schema.org/Place"">Place</a> ) that make up a trip. For a trip where destination order is important use <a class=""localLink"" href=""http://schema.org/ItemList"">ItemList</a> to specify that order (see examples).","","","","http://schema.org/Trip","http://schema.org/ItemList, http://schema.org/Place","","",""
"http://schema.org/jobLocationType","jobLocationType","A description of the job location (e.g TELECOMMUTE for telecommute jobs).","","","","http://schema.org/JobPosting","http://schema.org/Text","","",""
"http://schema.org/knowsAbout","knowsAbout","Of a <a class=""localLink"" href=""http://schema.org/Person"">Person</a>, and less typically of an <a class=""localLink"" href=""http://schema.org/Organization"">Organization</a>, to indicate a topic that is known about - suggesting possible expertise but not implying it. We do not distinguish skill levels here, or yet relate this to educational content, events, objectives or <a class=""localLink"" href=""http://schema.org/JobPosting"">JobPosting</a> descriptions.","","","","http://schema.org/Organization, http://schema.org/Person","http://schema.org/Text, http://schema.org/Thing, http://schema.org/URL","","",""
"http://schema.org/knowsLanguage","knowsLanguage","Of a <a class=""localLink"" href=""http://schema.org/Person"">Person</a>, and less typically of an <a class=""localLink"" href=""http://schema.org/Organization"">Organization</a>, to indicate a known language. We do not distinguish skill levels or reading/writing/speaking/signing here. Use language codes from the <a href=""http://tools.ietf.org/html/bcp47"">IETF BCP 47 standard</a>.","","","","http://schema.org/Organization, http://schema.org/Person","http://schema.org/Language, http://schema.org/Text","","",""
"http://schema.org/legislationApplies","legislationApplies","Indicates that this legislation (or part of a legislation) somehow transfers another legislation in a different legislative context. This is an informative link, and it has no legal value. For legally-binding links of transposition, use the <a href=""/legislationTransposes"">legislationTransposes</a> property. For example an informative consolidated law of a European Union's member state ""applies"" the consolidated version of the European Directive implemented in it.","","http://data.europa.eu/eli/ontology#implements","http://schema.org/legislationTransposes","http://schema.org/Legislation","http://schema.org/Legislation","","",""
"http://schema.org/legislationChanges","legislationChanges","Another legislation that this legislation changes. This encompasses the notions of amendment, replacement, correction, repeal, or other types of change. This may be a direct change (textual or non-textual amendment) or a consequential or indirect change. The property is to be used to express the existence of a change relationship between two acts rather than the existence of a consolidated version of the text that shows the result of the change. For consolidation relationships, use the <a href=""/legislationConsolidates"">legislationConsolidates</a> property.","","http://data.europa.eu/eli/ontology#changes","","http://schema.org/Legislation","http://schema.org/Legislation","","",""
"http://schema.org/legislationConsolidates","legislationConsolidates","Indicates another legislation taken into account in this consolidated legislation (which is usually the product of an editorial process that revises the legislation). This property should be used multiple times to refer to both the original version or the previous consolidated version, and to the legislations making the change.","","http://data.europa.eu/eli/ontology#consolidates","","http://schema.org/Legislation","http://schema.org/Legislation","","",""
"http://schema.org/legislationDate","legislationDate","The date of adoption or signature of the legislation. This is the date at which the text is officially aknowledged to be a legislation, even though it might not even be published or in force.","http://schema.org/dateCreated","http://data.europa.eu/eli/ontology#date_document","","http://schema.org/Legislation","http://schema.org/Date","","",""
"http://schema.org/legislationDateVersion","legislationDateVersion","The point-in-time at which the provided description of the legislation is valid (e.g. : when looking at the law on the 2016-04-07 (= dateVersion), I get the consolidation of 2015-04-12 of the ""National Insurance Contributions Act 2015"")","","http://data.europa.eu/eli/ontology#version_date","","http://schema.org/Legislation","http://schema.org/Date","","",""
"http://schema.org/legislationIdentifier","legislationIdentifier","An identifier for the legislation. This can be either a string-based identifier, like the CELEX at EU level or the NOR in France, or a web-based, URL/URI identifier, like an ELI (European Legislation Identifier) or an URN-Lex.","http://schema.org/identifier","","","http://schema.org/Legislation","http://schema.org/Text, http://schema.org/URL","","",""
"http://schema.org/legislationJurisdiction","legislationJurisdiction","The jurisdiction from which the legislation originates.","http://schema.org/spatialCoverage","http://data.europa.eu/eli/ontology#jurisdiction","","http://schema.org/Legislation","http://schema.org/AdministrativeArea, http://schema.org/Text","","",""
"http://schema.org/legislationLegalForce","legislationLegalForce","Whether the legislation is currently in force, not in force, or partially in force.","","http://data.europa.eu/eli/ontology#in_force","","http://schema.org/Legislation","http://schema.org/LegalForceStatus","","",""
"http://schema.org/legislationLegalValue","legislationLegalValue","The legal value of this legislation file. The same legislation can be written in multiple files with different legal values. Typically a digitally signed PDF have a ""stronger"" legal value than the HTML file of the same act.","","http://data.europa.eu/eli/ontology#legal_value","","http://schema.org/LegislationObject","http://schema.org/LegalValueLevel","","",""
"http://schema.org/legislationPassedBy","legislationPassedBy","The person or organization that originally passed or made the law : typically parliament (for primary legislation) or government (for secondary legislation). This indicates the ""legal author"" of the law, as opposed to its physical author.","http://schema.org/creator","http://data.europa.eu/eli/ontology#passed_by","","http://schema.org/Legislation","http://schema.org/Organization, http://schema.org/Person","","",""
"http://schema.org/legislationResponsible","legislationResponsible","An individual or organization that has some kind of responsibility for the legislation. Typically the ministry who is/was in charge of elaborating the legislation, or the adressee for potential questions about the legislation once it is published.","","http://data.europa.eu/eli/ontology#responsibility_of","","http://schema.org/Legislation","http://schema.org/Organization, http://schema.org/Person","","",""
"http://schema.org/legislationTransposes","legislationTransposes","Indicates that this legislation (or part of legislation) fulfills the objectives set by another legislation, by passing appropriate implementation measures. Typically, some legislations of European Union's member states or regions transpose European Directives. This indicates a legally binding link between the 2 legislations.","http://schema.org/legislationApplies","http://data.europa.eu/eli/ontology#transposes","","http://schema.org/Legislation","http://schema.org/Legislation","","",""
"http://schema.org/legislationType","legislationType","The type of the legislation. Examples of values are ""law"", ""act"", ""directive"", ""decree"", ""regulation"", ""statutory instrument"", ""loi organique"", ""règlement grand-ducal"", etc., depending on the country.","http://schema.org/genre","http://data.europa.eu/eli/ontology#type_document","","http://schema.org/Legislation","http://schema.org/CategoryCode, http://schema.org/Text","","",""
"http://schema.org/linkRelationship","linkRelationship","Indicates the relationship type of a Web link.","","","","http://schema.org/LinkRole","http://schema.org/Text","","",""
"http://schema.org/loanMortgageMandateAmount","loanMortgageMandateAmount","Amount of mortgage mandate that can be converted into a proper mortgage at a later stage.","","","","http://schema.org/MortgageLoan","http://schema.org/MonetaryAmount","","",""
"http://schema.org/loanPaymentAmount","loanPaymentAmount","The amount of money to pay in a single payment.","","","","http://schema.org/RepaymentSpecification","http://schema.org/MonetaryAmount","","",""
"http://schema.org/loanPaymentFrequency","loanPaymentFrequency","Frequency of payments due, i.e. number of months between payments. This is defined as a frequency, i.e. the reciprocal of a period of time.","","","","http://schema.org/RepaymentSpecification","http://schema.org/Number","","",""
"http://schema.org/loanRepaymentForm","loanRepaymentForm","A form of paying back money previously borrowed from a lender. Repayment usually takes the form of periodic payments that normally include part principal plus interest in each payment.","","","","http://schema.org/LoanOrCredit","http://schema.org/RepaymentSpecification","","",""
"http://schema.org/loanType","loanType","The type of a loan or credit.","","","","http://schema.org/LoanOrCredit","http://schema.org/Text, http://schema.org/URL","","",""
"http://schema.org/masthead","masthead","For a <a class=""localLink"" href=""http://schema.org/NewsMediaOrganization"">NewsMediaOrganization</a>, a link to the masthead page or a page listing top editorial management.","http://schema.org/publishingPrinciples","","","http://schema.org/NewsMediaOrganization","http://schema.org/CreativeWork, http://schema.org/URL","","",""
"http://schema.org/materialExtent","materialExtent","The quantity of the materials being described or an expression of the physical space they occupy.","","","","http://schema.org/CreativeWork","http://schema.org/QuantitativeValue, http://schema.org/Text","","",""
"http://schema.org/measurementTechnique","measurementTechnique","A technique or technology used in a <a class=""localLink"" href=""http://schema.org/Dataset"">Dataset</a> (or <a class=""localLink"" href=""http://schema.org/DataDownload"">DataDownload</a>, <a class=""localLink"" href=""http://schema.org/DataCatalog"">DataCatalog</a>),
corresponding to the method used for measuring the corresponding variable(s) (described using <a class=""localLink"" href=""http://schema.org/variableMeasured"">variableMeasured</a>). This is oriented towards scientific and scholarly dataset publication but may have broader applicability; it is not intended as a full representation of measurement, but rather as a high level summary for dataset discovery.<br/><br/><br/><br/>

For example, if <a class=""localLink"" href=""http://schema.org/variableMeasured"">variableMeasured</a> is: molecule concentration, <a class=""localLink"" href=""http://schema.org/measurementTechnique"">measurementTechnique</a> could be: ""mass spectrometry"" or ""nmr spectroscopy"" or ""colorimetry"" or ""immunofluorescence"".<br/><br/><br/><br/>

If the <a class=""localLink"" href=""http://schema.org/variableMeasured"">variableMeasured</a> is ""depression rating"", the <a class=""localLink"" href=""http://schema.org/measurementTechnique"">measurementTechnique</a> could be ""Zung Scale"" or ""HAM-D"" or ""Beck Depression Inventory"".<br/><br/><br/><br/>

If there are several <a class=""localLink"" href=""http://schema.org/variableMeasured"">variableMeasured</a> properties recorded for some given data object, use a <a class=""localLink"" href=""http://schema.org/PropertyValue"">PropertyValue</a> for each <a class=""localLink"" href=""http://schema.org/variableMeasured"">variableMeasured</a> and attach the corresponding <a class=""localLink"" href=""http://schema.org/measurementTechnique"">measurementTechnique</a>.","","","","http://schema.org/DataCatalog, http://schema.org/DataDownload, http://schema.org/Dataset, http://schema.org/PropertyValue","http://schema.org/Text, http://schema.org/URL","","",""
"http://schema.org/membershipPointsEarned","membershipPointsEarned","The number of membership points earned by the member. If necessary, the unitText can be used to express the units the points are issued in. (e.g. stars, miles, etc.)","","","","http://schema.org/ProgramMembership","http://schema.org/Number, http://schema.org/QuantitativeValue","","",""
"http://schema.org/missionCoveragePrioritiesPolicy","missionCoveragePrioritiesPolicy","For a <a class=""localLink"" href=""http://schema.org/NewsMediaOrganization"">NewsMediaOrganization</a>, a statement on coverage priorities, including any public agenda or stance on issues.","http://schema.org/publishingPrinciples","","","http://schema.org/NewsMediaOrganization","http://schema.org/CreativeWork, http://schema.org/URL","","",""
"http://schema.org/monthlyMinimumRepaymentAmount","monthlyMinimumRepaymentAmount","The minimum payment is the lowest amount of money that one is required to pay on a credit card statement each month.","","","","http://schema.org/CreditCard","http://schema.org/MonetaryAmount, http://schema.org/Number","","",""
"http://schema.org/noBylinesPolicy","noBylinesPolicy","For a <a class=""localLink"" href=""http://schema.org/NewsMediaOrganization"">NewsMediaOrganization</a> or other news-related <a class=""localLink"" href=""http://schema.org/Organization"">Organization</a>, a statement explaining when authors of articles are not named in bylines.","http://schema.org/publishingPrinciples","","","http://schema.org/NewsMediaOrganization","http://schema.org/CreativeWork, http://schema.org/URL","","",""
"http://schema.org/nsn","nsn","Indicates the <a href=""https://en.wikipedia.org/wiki/NATO_Stock_Number"">NATO stock number</a> (nsn) of a <a class=""localLink"" href=""http://schema.org/Product"">Product</a>.","http://schema.org/identifier","","","http://schema.org/Product","http://schema.org/Text","","",""
