"id","label","comment","subTypeOf","enumerationtype","equivalentClass","properties","subTypes","supersedes","supersededBy","isPartOf"
"http://schema.org/AutoDealer","AutoDealer","An car dealership.","http://schema.org/AutomotiveBusiness","","","http://schema.org/acceptedPaymentMethod, http://schema.org/actionableFeedbackPolicy, http://schema.org/additionalProperty, http://schema.org/additionalType, http://schema.org/address, http://schema.org/agentInteractionStatistic, http://schema.org/aggregateRating, http://schema.org/alternateName, http://schema.org/alumni, http://schema.org/amenityFeature, http://schema.org/areaServed, http://schema.org/award, http://schema.org/awards, http://schema.org/branchCode, http://schema.org/branchOf, http://schema.org/brand, http://schema.org/contactPoint, http://schema.org/contactPoints, http://schema.org/containedIn, http://schema.org/containedInPlace, http://schema.org/containsPlace, http://schema.org/correctionsPolicy, http://schema.org/currenciesAccepted, http://schema.org/department, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/dissolutionDate, http://schema.org/diversityPolicy, http://schema.org/diversityStaffingReport, http://schema.org/duns, http://schema.org/email, http://schema.org/employee, http://schema.org/employees, http://schema.org/ethicsPolicy, http://schema.org/event, http://schema.org/events, http://schema.org/faxNumber, http://schema.org/founder, http://schema.org/founders, http://schema.org/foundingDate, http://schema.org/foundingLocation, http://schema.org/funder, http://schema.org/funding, http://schema.org/geo, http://schema.org/geoContains, http://schema.org/geoCoveredBy, http://schema.org/geoCovers, http://schema.org/geoCrosses, http://schema.org/geoDisjoint, http://schema.org/geoEquals, http://schema.org/geoIntersects, http://schema.org/geoOverlaps, http://schema.org/geoTouches, http://schema.org/geoWithin, http://schema.org/globalLocationNumber, http://schema.org/hasCertification, http://schema.org/hasCredential, http://schema.org/hasDriveThroughService, http://schema.org/hasGS1DigitalLink, http://schema.org/hasMap, http://schema.org/hasMerchantReturnPolicy, http://schema.org/hasOfferCatalog, http://schema.org/hasPOS, http://schema.org/hasProductReturnPolicy, http://schema.org/identifier, http://schema.org/image, http://schema.org/interactionStatistic, http://schema.org/isAccessibleForFree, http://schema.org/isicV4, http://schema.org/iso6523Code, http://schema.org/keywords, http://schema.org/knowsAbout, http://schema.org/knowsLanguage, http://schema.org/latitude, http://schema.org/legalName, http://schema.org/leiCode, http://schema.org/location, http://schema.org/logo, http://schema.org/longitude, http://schema.org/mainEntityOfPage, http://schema.org/makesOffer, http://schema.org/map, http://schema.org/maps, http://schema.org/maximumAttendeeCapacity, http://schema.org/member, http://schema.org/memberOf, http://schema.org/members, http://schema.org/naics, http://schema.org/name, http://schema.org/nonprofitStatus, http://schema.org/numberOfEmployees, http://schema.org/openingHours, http://schema.org/openingHoursSpecification, http://schema.org/ownershipFundingInfo, http://schema.org/owns, http://schema.org/parentOrganization, http://schema.org/paymentAccepted, http://schema.org/photo, http://schema.org/photos, http://schema.org/potentialAction, http://schema.org/priceRange, http://schema.org/publicAccess, http://schema.org/publishingPrinciples, http://schema.org/review, http://schema.org/reviews, http://schema.org/sameAs, http://schema.org/seeks, http://schema.org/serviceArea, http://schema.org/slogan, http://schema.org/smokingAllowed, http://schema.org/specialOpeningHoursSpecification, http://schema.org/sponsor, http://schema.org/subOrganization, http://schema.org/subjectOf, http://schema.org/taxID, http://schema.org/telephone, http://schema.org/tourBookingPage, http://schema.org/unnamedSourcesPolicy, http://schema.org/url, http://schema.org/vatID","","","",""
"http://schema.org/AutoPartsStore","AutoPartsStore","An auto parts store.","http://schema.org/AutomotiveBusiness, http://schema.org/Store","","","http://schema.org/acceptedPaymentMethod, http://schema.org/actionableFeedbackPolicy, http://schema.org/additionalProperty, http://schema.org/additionalType, http://schema.org/address, http://schema.org/agentInteractionStatistic, http://schema.org/aggregateRating, http://schema.org/alternateName, http://schema.org/alumni, http://schema.org/amenityFeature, http://schema.org/areaServed, http://schema.org/award, http://schema.org/awards, http://schema.org/branchCode, http://schema.org/branchOf, http://schema.org/brand, http://schema.org/contactPoint, http://schema.org/contactPoints, http://schema.org/containedIn, http://schema.org/containedInPlace, http://schema.org/containsPlace, http://schema.org/correctionsPolicy, http://schema.org/currenciesAccepted, http://schema.org/department, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/dissolutionDate, http://schema.org/diversityPolicy, http://schema.org/diversityStaffingReport, http://schema.org/duns, http://schema.org/email, http://schema.org/employee, http://schema.org/employees, http://schema.org/ethicsPolicy, http://schema.org/event, http://schema.org/events, http://schema.org/faxNumber, http://schema.org/founder, http://schema.org/founders, http://schema.org/foundingDate, http://schema.org/foundingLocation, http://schema.org/funder, http://schema.org/funding, http://schema.org/geo, http://schema.org/geoContains, http://schema.org/geoCoveredBy, http://schema.org/geoCovers, http://schema.org/geoCrosses, http://schema.org/geoDisjoint, http://schema.org/geoEquals, http://schema.org/geoIntersects, http://schema.org/geoOverlaps, http://schema.org/geoTouches, http://schema.org/geoWithin, http://schema.org/globalLocationNumber, http://schema.org/hasCertification, http://schema.org/hasCredential, http://schema.org/hasDriveThroughService, http://schema.org/hasGS1DigitalLink, http://schema.org/hasMap, http://schema.org/hasMerchantReturnPolicy, http://schema.org/hasOfferCatalog, http://schema.org/hasPOS, http://schema.org/hasProductReturnPolicy, http://schema.org/identifier, http://schema.org/image, http://schema.org/interactionStatistic, http://schema.org/isAccessibleForFree, http://schema.org/isicV4, http://schema.org/iso6523Code, http://schema.org/keywords, http://schema.org/knowsAbout, http://schema.org/knowsLanguage, http://schema.org/latitude, http://schema.org/legalName, http://schema.org/leiCode, http://schema.org/location, http://schema.org/logo, http://schema.org/longitude, http://schema.org/mainEntityOfPage, http://schema.org/makesOffer, http://schema.org/map, http://schema.org/maps, http://schema.org/maximumAttendeeCapacity, http://schema.org/member, http://schema.org/memberOf, http://schema.org/members, http://schema.org/naics, http://schema.org/name, http://schema.org/nonprofitStatus, http://schema.org/numberOfEmployees, http://schema.org/openingHours, http://schema.org/openingHoursSpecification, http://schema.org/ownershipFundingInfo, http://schema.org/owns, http://schema.org/parentOrganization, http://schema.org/paymentAccepted, http://schema.org/photo, http://schema.org/photos, http://schema.org/potentialAction, http://schema.org/priceRange, http://schema.org/publicAccess, http://schema.org/publishingPrinciples, http://schema.org/review, http://schema.org/reviews, http://schema.org/sameAs, http://schema.org/seeks, http://schema.org/serviceArea, http://schema.org/slogan, http://schema.org/smokingAllowed, http://schema.org/specialOpeningHoursSpecification, http://schema.org/sponsor, http://schema.org/subOrganization, http://schema.org/subjectOf, http://schema.org/taxID, http://schema.org/telephone, http://schema.org/tourBookingPage, http://schema.org/unnamedSourcesPolicy, http://schema.org/url, http://schema.org/vatID","","","",""
"http://schema.org/AutoRental","AutoRental","A car rental business.","http://schema.org/AutomotiveBusiness","","","http://schema.org/acceptedPaymentMethod, http://schema.org/actionableFeedbackPolicy, http://schema.org/additionalProperty, http://schema.org/additionalType, http://schema.org/address, http://schema.org/agentInteractionStatistic, http://schema.org/aggregateRating, http://schema.org/alternateName, http://schema.org/alumni, http://schema.org/amenityFeature, http://schema.org/areaServed, http://schema.org/award, http://schema.org/awards, http://schema.org/branchCode, http://schema.org/branchOf, http://schema.org/brand, http://schema.org/contactPoint, http://schema.org/contactPoints, http://schema.org/containedIn, http://schema.org/containedInPlace, http://schema.org/containsPlace, http://schema.org/correctionsPolicy, http://schema.org/currenciesAccepted, http://schema.org/department, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/dissolutionDate, http://schema.org/diversityPolicy, http://schema.org/diversityStaffingReport, http://schema.org/duns, http://schema.org/email, http://schema.org/employee, http://schema.org/employees, http://schema.org/ethicsPolicy, http://schema.org/event, http://schema.org/events, http://schema.org/faxNumber, http://schema.org/founder, http://schema.org/founders, http://schema.org/foundingDate, http://schema.org/foundingLocation, http://schema.org/funder, http://schema.org/funding, http://schema.org/geo, http://schema.org/geoContains, http://schema.org/geoCoveredBy, http://schema.org/geoCovers, http://schema.org/geoCrosses, http://schema.org/geoDisjoint, http://schema.org/geoEquals, http://schema.org/geoIntersects, http://schema.org/geoOverlaps, http://schema.org/geoTouches, http://schema.org/geoWithin, http://schema.org/globalLocationNumber, http://schema.org/hasCertification, http://schema.org/hasCredential, http://schema.org/hasDriveThroughService, http://schema.org/hasGS1DigitalLink, http://schema.org/hasMap, http://schema.org/hasMerchantReturnPolicy, http://schema.org/hasOfferCatalog, http://schema.org/hasPOS, http://schema.org/hasProductReturnPolicy, http://schema.org/identifier, http://schema.org/image, http://schema.org/interactionStatistic, http://schema.org/isAccessibleForFree, http://schema.org/isicV4, http://schema.org/iso6523Code, http://schema.org/keywords, http://schema.org/knowsAbout, http://schema.org/knowsLanguage, http://schema.org/latitude, http://schema.org/legalName, http://schema.org/leiCode, http://schema.org/location, http://schema.org/logo, http://schema.org/longitude, http://schema.org/mainEntityOfPage, http://schema.org/makesOffer, http://schema.org/map, http://schema.org/maps, http://schema.org/maximumAttendeeCapacity, http://schema.org/member, http://schema.org/memberOf, http://schema.org/members, http://schema.org/naics, http://schema.org/name, http://schema.org/nonprofitStatus, http://schema.org/numberOfEmployees, http://schema.org/openingHours, http://schema.org/openingHoursSpecification, http://schema.org/ownershipFundingInfo, http://schema.org/owns, http://schema.org/parentOrganization, http://schema.org/paymentAccepted, http://schema.org/photo, http://schema.org/photos, http://schema.org/potentialAction, http://schema.org/priceRange, http://schema.org/publicAccess, http://schema.org/publishingPrinciples, http://schema.org/review, http://schema.org/reviews, http://schema.org/sameAs, http://schema.org/seeks, http://schema.org/serviceArea, http://schema.org/slogan, http://schema.org/smokingAllowed, http://schema.org/specialOpeningHoursSpecification, http://schema.org/sponsor, http://schema.org/subOrganization, http://schema.org/subjectOf, http://schema.org/taxID, http://schema.org/telephone, http://schema.org/tourBookingPage, http://schema.org/unnamedSourcesPolicy, http://schema.org/url, http://schema.org/vatID","","","",""
"http://schema.org/AutoRepair","AutoRepair","Car repair business.","http://schema.org/AutomotiveBusiness","","","http://schema.org/acceptedPaymentMethod, http://schema.org/actionableFeedbackPolicy, http://schema.org/additionalProperty, http://schema.org/additionalType, http://schema.org/address, http://schema.org/agentInteractionStatistic, http://schema.org/aggregateRating, http://schema.org/alternateName, http://schema.org/alumni, http://schema.org/amenityFeature, http://schema.org/areaServed, http://schema.org/award, http://schema.org/awards, http://schema.org/branchCode, http://schema.org/branchOf, http://schema.org/brand, http://schema.org/contactPoint, http://schema.org/contactPoints, http://schema.org/containedIn, http://schema.org/containedInPlace, http://schema.org/containsPlace, http://schema.org/correctionsPolicy, http://schema.org/currenciesAccepted, http://schema.org/department, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/dissolutionDate, http://schema.org/diversityPolicy, http://schema.org/diversityStaffingReport, http://schema.org/duns, http://schema.org/email, http://schema.org/employee, http://schema.org/employees, http://schema.org/ethicsPolicy, http://schema.org/event, http://schema.org/events, http://schema.org/faxNumber, http://schema.org/founder, http://schema.org/founders, http://schema.org/foundingDate, http://schema.org/foundingLocation, http://schema.org/funder, http://schema.org/funding, http://schema.org/geo, http://schema.org/geoContains, http://schema.org/geoCoveredBy, http://schema.org/geoCovers, http://schema.org/geoCrosses, http://schema.org/geoDisjoint, http://schema.org/geoEquals, http://schema.org/geoIntersects, http://schema.org/geoOverlaps, http://schema.org/geoTouches, http://schema.org/geoWithin, http://schema.org/globalLocationNumber, http://schema.org/hasCertification, http://schema.org/hasCredential, http://schema.org/hasDriveThroughService, http://schema.org/hasGS1DigitalLink, http://schema.org/hasMap, http://schema.org/hasMerchantReturnPolicy, http://schema.org/hasOfferCatalog, http://schema.org/hasPOS, http://schema.org/hasProductReturnPolicy, http://schema.org/identifier, http://schema.org/image, http://schema.org/interactionStatistic, http://schema.org/isAccessibleForFree, http://schema.org/isicV4, http://schema.org/iso6523Code, http://schema.org/keywords, http://schema.org/knowsAbout, http://schema.org/knowsLanguage, http://schema.org/latitude, http://schema.org/legalName, http://schema.org/leiCode, http://schema.org/location, http://schema.org/logo, http://schema.org/longitude, http://schema.org/mainEntityOfPage, http://schema.org/makesOffer, http://schema.org/map, http://schema.org/maps, http://schema.org/maximumAttendeeCapacity, http://schema.org/member, http://schema.org/memberOf, http://schema.org/members, http://schema.org/naics, http://schema.org/name, http://schema.org/nonprofitStatus, http://schema.org/numberOfEmployees, http://schema.org/openingHours, http://schema.org/openingHoursSpecification, http://schema.org/ownershipFundingInfo, http://schema.org/owns, http://schema.org/parentOrganization, http://schema.org/paymentAccepted, http://schema.org/photo, http://schema.org/photos, http://schema.org/potentialAction, http://schema.org/priceRange, http://schema.org/publicAccess, http://schema.org/publishingPrinciples, http://schema.org/review, http://schema.org/reviews, http://schema.org/sameAs, http://schema.org/seeks, http://schema.org/serviceArea, http://schema.org/slogan, http://schema.org/smokingAllowed, http://schema.org/specialOpeningHoursSpecification, http://schema.org/sponsor, http://schema.org/subOrganization, http://schema.org/subjectOf, http://schema.org/taxID, http://schema.org/telephone, http://schema.org/tourBookingPage, http://schema.org/unnamedSourcesPolicy, http://schema.org/url, http://schema.org/vatID","","","",""
"http://schema.org/AutoWash","AutoWash","A car wash business.","http://schema.org/AutomotiveBusiness","","","http://schema.org/acceptedPaymentMethod, http://schema.org/actionableFeedbackPolicy, http://schema.org/additionalProperty, http://schema.org/additionalType, http://schema.org/address, http://schema.org/agentInteractionStatistic, http://schema.org/aggregateRating, http://schema.org/alternateName, http://schema.org/alumni, http://schema.org/amenityFeature, http://schema.org/areaServed, http://schema.org/award, http://schema.org/awards, http://schema.org/branchCode, http://schema.org/branchOf, http://schema.org/brand, http://schema.org/contactPoint, http://schema.org/contactPoints, http://schema.org/containedIn, http://schema.org/containedInPlace, http://schema.org/containsPlace, http://schema.org/correctionsPolicy, http://schema.org/currenciesAccepted, http://schema.org/department, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/dissolutionDate, http://schema.org/diversityPolicy, http://schema.org/diversityStaffingReport, http://schema.org/duns, http://schema.org/email, http://schema.org/employee, http://schema.org/employees, http://schema.org/ethicsPolicy, http://schema.org/event, http://schema.org/events, http://schema.org/faxNumber, http://schema.org/founder, http://schema.org/founders, http://schema.org/foundingDate, http://schema.org/foundingLocation, http://schema.org/funder, http://schema.org/funding, http://schema.org/geo, http://schema.org/geoContains, http://schema.org/geoCoveredBy, http://schema.org/geoCovers, http://schema.org/geoCrosses, http://schema.org/geoDisjoint, http://schema.org/geoEquals, http://schema.org/geoIntersects, http://schema.org/geoOverlaps, http://schema.org/geoTouches, http://schema.org/geoWithin, http://schema.org/globalLocationNumber, http://schema.org/hasCertification, http://schema.org/hasCredential, http://schema.org/hasDriveThroughService, http://schema.org/hasGS1DigitalLink, http://schema.org/hasMap, http://schema.org/hasMerchantReturnPolicy, http://schema.org/hasOfferCatalog, http://schema.org/hasPOS, http://schema.org/hasProductReturnPolicy, http://schema.org/identifier, http://schema.org/image, http://schema.org/interactionStatistic, http://schema.org/isAccessibleForFree, http://schema.org/isicV4, http://schema.org/iso6523Code, http://schema.org/keywords, http://schema.org/knowsAbout, http://schema.org/knowsLanguage, http://schema.org/latitude, http://schema.org/legalName, http://schema.org/leiCode, http://schema.org/location, http://schema.org/logo, http://schema.org/longitude, http://schema.org/mainEntityOfPage, http://schema.org/makesOffer, http://schema.org/map, http://schema.org/maps, http://schema.org/maximumAttendeeCapacity, http://schema.org/member, http://schema.org/memberOf, http://schema.org/members, http://schema.org/naics, http://schema.org/name, http://schema.org/nonprofitStatus, http://schema.org/numberOfEmployees, http://schema.org/openingHours, http://schema.org/openingHoursSpecification, http://schema.org/ownershipFundingInfo, http://schema.org/owns, http://schema.org/parentOrganization, http://schema.org/paymentAccepted, http://schema.org/photo, http://schema.org/photos, http://schema.org/potentialAction, http://schema.org/priceRange, http://schema.org/publicAccess, http://schema.org/publishingPrinciples, http://schema.org/review, http://schema.org/reviews, http://schema.org/sameAs, http://schema.org/seeks, http://schema.org/serviceArea, http://schema.org/slogan, http://schema.org/smokingAllowed, http://schema.org/specialOpeningHoursSpecification, http://schema.org/sponsor, http://schema.org/subOrganization, http://schema.org/subjectOf, http://schema.org/taxID, http://schema.org/telephone, http://schema.org/tourBookingPage, http://schema.org/unnamedSourcesPolicy, http://schema.org/url, http://schema.org/vatID","","","",""
"http://schema.org/AutomatedTeller","AutomatedTeller","ATM/cash machine.","http://schema.org/FinancialService","","","http://schema.org/acceptedPaymentMethod, http://schema.org/actionableFeedbackPolicy, http://schema.org/additionalProperty, http://schema.org/additionalType, http://schema.org/address, http://schema.org/agentInteractionStatistic, http://schema.org/aggregateRating, http://schema.org/alternateName, http://schema.org/alumni, http://schema.org/amenityFeature, http://schema.org/areaServed, http://schema.org/award, http://schema.org/awards, http://schema.org/branchCode, http://schema.org/branchOf, http://schema.org/brand, http://schema.org/contactPoint, http://schema.org/contactPoints, http://schema.org/containedIn, http://schema.org/containedInPlace, http://schema.org/containsPlace, http://schema.org/correctionsPolicy, http://schema.org/currenciesAccepted, http://schema.org/department, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/dissolutionDate, http://schema.org/diversityPolicy, http://schema.org/diversityStaffingReport, http://schema.org/duns, http://schema.org/email, http://schema.org/employee, http://schema.org/employees, http://schema.org/ethicsPolicy, http://schema.org/event, http://schema.org/events, http://schema.org/faxNumber, http://schema.org/feesAndCommissionsSpecification, http://schema.org/founder, http://schema.org/founders, http://schema.org/foundingDate, http://schema.org/foundingLocation, http://schema.org/funder, http://schema.org/funding, http://schema.org/geo, http://schema.org/geoContains, http://schema.org/geoCoveredBy, http://schema.org/geoCovers, http://schema.org/geoCrosses, http://schema.org/geoDisjoint, http://schema.org/geoEquals, http://schema.org/geoIntersects, http://schema.org/geoOverlaps, http://schema.org/geoTouches, http://schema.org/geoWithin, http://schema.org/globalLocationNumber, http://schema.org/hasCertification, http://schema.org/hasCredential, http://schema.org/hasDriveThroughService, http://schema.org/hasGS1DigitalLink, http://schema.org/hasMap, http://schema.org/hasMerchantReturnPolicy, http://schema.org/hasOfferCatalog, http://schema.org/hasPOS, http://schema.org/hasProductReturnPolicy, http://schema.org/identifier, http://schema.org/image, http://schema.org/interactionStatistic, http://schema.org/isAccessibleForFree, http://schema.org/isicV4, http://schema.org/iso6523Code, http://schema.org/keywords, http://schema.org/knowsAbout, http://schema.org/knowsLanguage, http://schema.org/latitude, http://schema.org/legalName, http://schema.org/leiCode, http://schema.org/location, http://schema.org/logo, http://schema.org/longitude, http://schema.org/mainEntityOfPage, http://schema.org/makesOffer, http://schema.org/map, http://schema.org/maps, http://schema.org/maximumAttendeeCapacity, http://schema.org/member, http://schema.org/memberOf, http://schema.org/members, http://schema.org/naics, http://schema.org/name, http://schema.org/nonprofitStatus, http://schema.org/numberOfEmployees, http://schema.org/openingHours, http://schema.org/openingHoursSpecification, http://schema.org/ownershipFundingInfo, http://schema.org/owns, http://schema.org/parentOrganization, http://schema.org/paymentAccepted, http://schema.org/photo, http://schema.org/photos, http://schema.org/potentialAction, http://schema.org/priceRange, http://schema.org/publicAccess, http://schema.org/publishingPrinciples, http://schema.org/review, http://schema.org/reviews, http://schema.org/sameAs, http://schema.org/seeks, http://schema.org/serviceArea, http://schema.org/slogan, http://schema.org/smokingAllowed, http://schema.org/specialOpeningHoursSpecification, http://schema.org/sponsor, http://schema.org/subOrganization, http://schema.org/subjectOf, http://schema.org/taxID, http://schema.org/telephone, http://schema.org/tourBookingPage, http://schema.org/unnamedSourcesPolicy, http://schema.org/url, http://schema.org/vatID","","","",""
"http://schema.org/AutomotiveBusiness","AutomotiveBusiness","Car repair, sales, or parts.","http://schema.org/LocalBusiness","","","http://schema.org/acceptedPaymentMethod, http://schema.org/actionableFeedbackPolicy, http://schema.org/additionalProperty, http://schema.org/additionalType, http://schema.org/address, http://schema.org/agentInteractionStatistic, http://schema.org/aggregateRating, http://schema.org/alternateName, http://schema.org/alumni, http://schema.org/amenityFeature, http://schema.org/areaServed, http://schema.org/award, http://schema.org/awards, http://schema.org/branchCode, http://schema.org/branchOf, http://schema.org/brand, http://schema.org/contactPoint, http://schema.org/contactPoints, http://schema.org/containedIn, http://schema.org/containedInPlace, http://schema.org/containsPlace, http://schema.org/correctionsPolicy, http://schema.org/currenciesAccepted, http://schema.org/department, http://schema.org/description, http://schema.org/disambiguatingDescription, http://schema.org/dissolutionDate, http://schema.org/diversityPolicy, http://schema.org/diversityStaffingReport, http://schema.org/duns, http://schema.org/email, http://schema.org/employee, http://schema.org/employees, http://schema.org/ethicsPolicy, http://schema.org/event, http://schema.org/events, http://schema.org/faxNumber, http://schema.org/founder, http://schema.org/founders, http://schema.org/foundingDate, http://schema.org/foundingLocation, http://schema.org/funder, http://schema.org/funding, http://schema.org/geo, http://schema.org/geoContains, http://schema.org/geoCoveredBy, http://schema.org/geoCovers, http://schema.org/geoCrosses, http://schema.org/geoDisjoint, http://schema.org/geoEquals, http://schema.org/geoIntersects, http://schema.org/geoOverlaps, http://schema.org/geoTouches, http://schema.org/geoWithin, http://schema.org/globalLocationNumber, http://schema.org/hasCertification, http://schema.org/hasCredential, http://schema.org/hasDriveThroughService, http://schema.org/hasGS1DigitalLink, http://schema.org/hasMap, http://schema.org/hasMerchantReturnPolicy, http://schema.org/hasOfferCatalog, http://schema.org/hasPOS, http://schema.org/hasProductReturnPolicy, http://schema.org/identifier, http://schema.org/image, http://schema.org/interactionStatistic, http://schema.org/isAccessibleForFree, http://schema.org/isicV4, http://schema.org/iso6523Code, http://schema.org/keywords, http://schema.org/knowsAbout, http://schema.org/knowsLanguage, http://schema.org/latitude, http://schema.org/legalName, http://schema.org/leiCode, http://schema.org/location, http://schema.org/logo, http://schema.org/longitude, http://schema.org/mainEntityOfPage, http://schema.org/makesOffer, http://schema.org/map, http://schema.org/maps, http://schema.org/maximumAttendeeCapacity, http://schema.org/member, http://schema.org/memberOf, http://schema.org/members, http://schema.org/naics, http://schema.org/name, http://schema.org/nonprofitStatus, http://schema.org/numberOfEmployees, http://schema.org/openingHours, http://schema.org/openingHoursSpecification, http://schema.org/ownershipFundingInfo, http://schema.org/owns, http://schema.org/parentOrganization, http://schema.org/paymentAccepted, http://schema.org/photo, http://schema.org/photos, http://schema.org/potentialAction, http://schema.org/priceRange, http://schema.org/publicAccess, http://schema.org/publishingPrinciples, http://schema.org/review, http://schema.org/reviews, http://schema.org/sameAs, http://schema.org/seeks, http://schema.org/serviceArea, http://schema.org/slogan, http://schema.org/smokingAllowed, http://schema.org/specialOpeningHoursSpecification, http://schema.org/sponsor, http://schema.org/subOrganization, http://schema.org/subjectOf, http://schema.org/taxID, http://schema.org/telephone, http://schema.org/tourBookingPage, http://schema.org/unnamedSourcesPolicy, http://schema.org/url, http://schema.org/vatID","http://schema.org/AutoBodyShop, http://schema.org/AutoDealer, http://schema.org/AutoPartsStore, http://schema.org/AutoRental, http://schema.org/AutoRepair, http://schema.org/AutoWash, http://schema.org/GasStation, http://schema.org/MotorcycleDealer, http://schema.org/MotorcycleRepair","","",""
"http://schema.org/Ayurvedic","Ayurvedic","A system of medicine that originated in India over thousands of years and that focuses on integrating and balancing the body, mind, and spirit.","http://schema.org/MedicineSystem","http://schema.org/MedicineSystem","","","","","",""
"http://schema.org/BackOrder","BackOrder","Indicates that the item is available on back order.","http://schema.org/ItemAvailability","http://schema.org/ItemAvailability","","","","","",""
"http://schema.org/BackgroundNewsArticle","BackgroundNewsArticle","A <a class=""localLink"" href=""/NewsArticle"">NewsArticle</a> providing historical context, definition and detail on a specific topic (aka ""explainer"" or ""backgrounder""). For example, an in-depth article or frequently-asked-questions (<a href=""https://en.wikipedia.org/wiki/FAQ"">FAQ</a>) document on topics such as Climate Change or the European Union. Other kinds of background material from a non-news setting are often described using <a class=""localLink"" href=""/Book"">Book</a> or <a class=""localLink"" href=""/Article"">Article</a>, in particular <a class=""localLink"" href=""/ScholarlyArticle"">ScholarlyArticle</a>. See also <a class=""localLink"" href=""/NewsArticle"">NewsArticle</a> for related vocabulary from a learning/education perspective.","http://schema.org/NewsArticle","","","http://schema.org/about, http://schema.org/abstract, http://schema.org/accessMode, http://schema.org/accessModeSufficient, http://schema.org/accessibilityAPI, http://schema.org/accessibilityControl, http://schema.org/accessibilityFeature, http://schema.org/accessibilityHazard, http://schema.org/accessibilitySummary, http://schema.org/accountablePerson, http://schema.org/acquireLicensePage, http://schema.org/additionalType, http://schema.org/aggregateRating, http://schema.org/alternateName, http://schema.org/alternativeHeadline, http://schema.org/archivedAt, http://schema.org/articleBody, http://schema.org/articleSection, http://schema.org/assesses, http://schema.org/associatedMedia, http://schema.org/audience, http://schema.org/audio, http://schema.org/author, http://schema.org/award, http://schema.org/awards, http://schema.org/backstory, http://schema.org/character, http://schema.org/citation, http://schema.org/comment, http://schema.org/commentCount, http://schema.org/conditionsOfAccess, http://schema.org/contentLocation, http://schema.org/contentRating, http://schema.org/contentReferenceTime, http://schema.org/contributor, http://schema.org/copyrightHolder, http://schema.org/copyrightNotice, http://schema.org/copyrightYear, http://schema.org/correction, http://schema.org/countryOfOrigin, http://schema.org/creativeWorkStatus, http://schema.org/creator, http://schema.org/creditText, http://schema.org/dateCreated, http://schema.org/dateModified, http://schema.org/datePublished, http://schema.org/dateline, http://schema.org/description, http://schema.org/digitalSourceType, http://schema.org/disambiguatingDescription, http://schema.org/discussionUrl, http://schema.org/editEIDR, http://schema.org/editor, http://schema.org/educationalAlignment, http://schema.org/educationalLevel, http://schema.org/educationalUse, http://schema.org/encoding, http://schema.org/encodingFormat, http://schema.org/encodings, http://schema.org/exampleOfWork, http://schema.org/expires, http://schema.org/fileFormat, http://schema.org/funder, http://schema.org/funding, http://schema.org/genre, http://schema.org/hasPart, http://schema.org/headline, http://schema.org/identifier, http://schema.org/image, http://schema.org/inLanguage, http://schema.org/interactionStatistic, http://schema.org/interactivityType, http://schema.org/interpretedAsClaim, http://schema.org/isAccessibleForFree, http://schema.org/isBasedOn, http://schema.org/isBasedOnUrl, http://schema.org/isFamilyFriendly, http://schema.org/isPartOf, http://schema.org/keywords, http://schema.org/learningResourceType, http://schema.org/license, http://schema.org/locationCreated, http://schema.org/mainEntity, http://schema.org/mainEntityOfPage, http://schema.org/maintainer, http://schema.org/material, http://schema.org/materialExtent, http://schema.org/mentions, http://schema.org/name, http://schema.org/offers, http://schema.org/pageEnd, http://schema.org/pageStart, http://schema.org/pagination, http://schema.org/pattern, http://schema.org/position, http://schema.org/potentialAction, http://schema.org/printColumn, http://schema.org/printEdition, http://schema.org/printPage, http://schema.org/printSection, http://schema.org/producer, http://schema.org/provider, http://schema.org/publication, http://schema.org/publisher, http://schema.org/publisherImprint, http://schema.org/publishingPrinciples, http://schema.org/recordedAt, http://schema.org/releasedEvent, http://schema.org/review, http://schema.org/reviews, http://schema.org/sameAs, http://schema.org/schemaVersion, http://schema.org/sdDatePublished, http://schema.org/sdLicense, http://schema.org/sdPublisher, http://schema.org/size, http://schema.org/sourceOrganization, http://schema.org/spatial, http://schema.org/spatialCoverage, http://schema.org/speakable, http://schema.org/sponsor, http://schema.org/subjectOf, http://schema.org/teaches, http://schema.org/temporal, http://schema.org/temporalCoverage, http://schema.org/text, http://schema.org/thumbnail, http://schema.org/thumbnailUrl, http://schema.org/timeRequired, http://schema.org/translationOfWork, http://schema.org/translator, http://schema.org/typicalAgeRange, http://schema.org/url, http://schema.org/usageInfo, http://schema.org/version, http://schema.org/video, http://schema.org/wordCount, http://schema.org/workExample, http://schema.org/workTranslation","","","","http://pending.schema.org"
"http://schema.org/Bacteria","Bacteria","Pathogenic bacteria that cause bacterial infection.","http://schema.org/InfectiousAgentClass","http://schema.org/InfectiousAgentClass","","","","","",""
