"id","label","comment","subTypeOf","enumerationtype","equivalentClass","properties","subTypes","supersedes","supersededBy","isPartOf"
"http://schema.org/BrokerageAccount","BrokerageAccount","An account that allows an investor to deposit funds and place investment orders with a licensed broker or brokerage firm.","http://schema.org/InvestmentOrDeposit","","","","","","","http://pending.schema.org"
"http://schema.org/CDCPMDRecord","CDCPMDRecord","A CDCPMDRecord is a data structure representing a record in a CDC tabular data format      used for hospital data reporting. See <a href=""/docs/cdc-covid.html"">documentation</a> for details, and the linked CDC materials for authoritative      definitions used as the source here.","http://schema.org/StructuredValue","","","http://schema.org/cvdCollectionDate, http://schema.org/cvdFacilityCounty, http://schema.org/cvdFacilityId, http://schema.org/cvdNumBeds, http://schema.org/cvdNumBedsOcc, http://schema.org/cvdNumC19Died, http://schema.org/cvdNumC19HOPats, http://schema.org/cvdNumC19HospPats, http://schema.org/cvdNumC19MechVentPats, http://schema.org/cvdNumC19OFMechVentPats, http://schema.org/cvdNumC19OverflowPats, http://schema.org/cvdNumICUBeds, http://schema.org/cvdNumICUBedsOcc, http://schema.org/cvdNumTotBeds, http://schema.org/cvdNumVent, http://schema.org/cvdNumVentUse","","","","http://pending.schema.org"
"http://schema.org/CategoryCode","CategoryCode","A Category Code.","http://schema.org/DefinedTerm","","","http://schema.org/codeValue, http://schema.org/inCodeSet, http://schema.org/inDefinedTermSet, http://schema.org/termCode","","","","http://pending.schema.org"
"http://schema.org/CategoryCodeSet","CategoryCodeSet","A set of Category Code values.","http://schema.org/DefinedTermSet","","","http://schema.org/abstract, http://schema.org/acquireLicensePage, http://schema.org/conditionsOfAccess, http://schema.org/contentReferenceTime, http://schema.org/correction, http://schema.org/creativeWorkStatus, http://schema.org/hasCategoryCode, http://schema.org/hasDefinedTerm, http://schema.org/maintainer, http://schema.org/materialExtent, http://schema.org/sdDatePublished, http://schema.org/sdLicense, http://schema.org/sdPublisher, http://schema.org/usageInfo","","","","http://pending.schema.org"
"http://schema.org/CausesHealthAspect","CausesHealthAspect","Information about the causes and main actions that gave rise to the topic.","","http://schema.org/HealthAspectEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/Claim","Claim","A <a class=""localLink"" href=""http://schema.org/Claim"">Claim</a> in Schema.org represents a specific, factually-oriented claim that could be the <a class=""localLink"" href=""http://schema.org/itemReviewed"">itemReviewed</a> in a <a class=""localLink"" href=""http://schema.org/ClaimReview"">ClaimReview</a>. The content of a claim can be summarized with the <a class=""localLink"" href=""http://schema.org/text"">text</a> property. Variations on well known claims can have their common identity indicated via <a class=""localLink"" href=""http://schema.org/sameAs"">sameAs</a> links, and summarized with a <a class=""localLink"" href=""http://schema.org/name"">name</a>. Ideally, a <a class=""localLink"" href=""http://schema.org/Claim"">Claim</a> description includes enough contextual information to minimize the risk of ambiguity or inclarity. In practice, many claims are better understood in the context in which they appear or the interpretations provided by claim reviews.<br/><br/><br/><br/>Beyond <a class=""localLink"" href=""http://schema.org/ClaimReview"">ClaimReview</a>, the Claim type can be associated with related creative works - for example a <a class=""localLink"" href=""http://schema.org/ScholaryArticle"">ScholaryArticle</a> or <a class=""localLink"" href=""http://schema.org/Question"">Question</a> might be <a class=""localLink"" href=""http://schema.org/about"">about</a> some <a class=""localLink"" href=""http://schema.org/Claim"">Claim</a>.<br/><br/><br/><br/>At this time, Schema.org does not define any types of relationship between claims. This is a natural area for future exploration.","http://schema.org/CreativeWork","","","http://schema.org/abstract, http://schema.org/acquireLicensePage, http://schema.org/appearance, http://schema.org/conditionsOfAccess, http://schema.org/contentReferenceTime, http://schema.org/correction, http://schema.org/creativeWorkStatus, http://schema.org/firstAppearance, http://schema.org/maintainer, http://schema.org/materialExtent, http://schema.org/sdDatePublished, http://schema.org/sdLicense, http://schema.org/sdPublisher, http://schema.org/usageInfo","","","","http://pending.schema.org"
"http://schema.org/CompleteDataFeed","CompleteDataFeed","A <a class=""localLink"" href=""http://schema.org/CompleteDataFeed"">CompleteDataFeed</a> is a <a class=""localLink"" href=""http://schema.org/DataFeed"">DataFeed</a> whose standard representation includes content for every item currently in the feed.<br/><br/><br/><br/>This is the equivalent of Atom's element as defined in Feed Paging and Archiving <a href=""https://tools.ietf.org/html/rfc5005"">RFC 5005</a>, For example (and as defined for Atom), when using data from a feed that represents a collection of items that varies over time (e.g. ""Top Twenty Records"") there is no need to have newer entries mixed in alongside older, obsolete entries. By marking this feed as a CompleteDataFeed, old entries can be safely discarded when the feed is refreshed, since we can assume the feed has provided descriptions for all current items.","http://schema.org/DataFeed","","","","","","","http://pending.schema.org"
"http://schema.org/Consortium","Consortium","A Consortium is a membership <a class=""localLink"" href=""http://schema.org/Organization"">Organization</a> whose members are typically Organizations.","http://schema.org/Organization","","","http://schema.org/actionableFeedbackPolicy, http://schema.org/correctionsPolicy, http://schema.org/diversityPolicy, http://schema.org/diversityStaffingReport, http://schema.org/ethicsPolicy, http://schema.org/hasCredential, http://schema.org/hasMerchantReturnPolicy, http://schema.org/knowsAbout, http://schema.org/knowsLanguage, http://schema.org/ownershipFundingInfo, http://schema.org/unnamedSourcesPolicy","","","","http://pending.schema.org"
"http://schema.org/ContagiousnessHealthAspect","ContagiousnessHealthAspect","Content about contagion mechanisms and contagiousness information over the topic.","","http://schema.org/HealthAspectEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/CorrectionComment","CorrectionComment","A <a class=""localLink"" href=""http://schema.org/comment"">comment</a> that corrects <a class=""localLink"" href=""http://schema.org/CreativeWork"">CreativeWork</a>.","http://schema.org/Comment","","","","","","","http://pending.schema.org"
"http://schema.org/CovidTestingFacility","CovidTestingFacility","A CovidTestingFacility is a <a class=""localLink"" href=""http://schema.org/MedicalClinic"">MedicalClinic</a> where testing for the COVID-19 Coronavirus      disease is available. If the facility is being made available from an established <a class=""localLink"" href=""http://schema.org/Pharmacy"">Pharmacy</a>, <a class=""localLink"" href=""http://schema.org/Hotel"">Hotel</a>, or other      non-medical organization, multiple types can be listed. This makes it easier to re-use existing schema.org information      about that place e.g. contact info, address, opening hours. Note that in an emergency, such information may not always be reliable.","http://schema.org/MedicalClinic","","","","","","","http://pending.schema.org"
"http://schema.org/CriticReview","CriticReview","A <a class=""localLink"" href=""http://schema.org/CriticReview"">CriticReview</a> is a more specialized form of Review written or published by a source that is recognized for its reviewing activities. These can include online columns, travel and food guides, TV and radio shows, blogs and other independent Web sites. <a class=""localLink"" href=""http://schema.org/CriticReview"">CriticReview</a>s are typically more in-depth and professionally written. For simpler, casually written user/visitor/viewer/customer reviews, it is more appropriate to use the <a class=""localLink"" href=""http://schema.org/UserReview"">UserReview</a> type. Review aggregator sites such as Metacritic already separate out the site's user reviews from selected critic reviews that originate from third-party sources.","http://schema.org/Review","","","","http://schema.org/ReviewNewsArticle","","","http://pending.schema.org"
"http://schema.org/CssSelectorType","CssSelectorType","Text representing a CSS selector.","http://schema.org/Text","","","","","","","http://pending.schema.org"
"http://schema.org/DefinedTerm","DefinedTerm","A word, name, acronym, phrase, etc. with a formal definition. Often used in the context of category or subject classification, glossaries or dictionaries, product or creative work types, etc. Use the name property for the term being defined, use termCode if the term has an alpha-numeric code allocated, use description to provide the definition of the term.","http://schema.org/Intangible","","","http://schema.org/inDefinedTermSet, http://schema.org/termCode","http://schema.org/CategoryCode","","","http://pending.schema.org"
"http://schema.org/DefinedTermSet","DefinedTermSet","A set of defined terms for example a set of categories or a classification scheme, a glossary, dictionary or enumeration.","http://schema.org/CreativeWork","","","http://schema.org/abstract, http://schema.org/acquireLicensePage, http://schema.org/conditionsOfAccess, http://schema.org/contentReferenceTime, http://schema.org/correction, http://schema.org/creativeWorkStatus, http://schema.org/hasDefinedTerm, http://schema.org/maintainer, http://schema.org/materialExtent, http://schema.org/sdDatePublished, http://schema.org/sdLicense, http://schema.org/sdPublisher, http://schema.org/usageInfo","http://schema.org/CategoryCodeSet","","","http://pending.schema.org"
"http://schema.org/DefinitiveLegalValue","DefinitiveLegalValue","Indicates a document for which the text is conclusively what the law says and is legally binding. (e.g. The digitally signed version of an Official Journal.)  Something ""Definitive"" is considered to be also <a class=""localLink"" href=""http://schema.org/AuthoritativeLegalValue"">AuthoritativeLegalValue</a>.","","http://schema.org/LegalValueLevel","","","","","","http://pending.schema.org"
"http://schema.org/Drawing","Drawing","A picture or diagram made with a pencil, pen, or crayon rather than paint.","http://schema.org/CreativeWork","","","http://schema.org/abstract, http://schema.org/acquireLicensePage, http://schema.org/conditionsOfAccess, http://schema.org/contentReferenceTime, http://schema.org/correction, http://schema.org/creativeWorkStatus, http://schema.org/maintainer, http://schema.org/materialExtent, http://schema.org/sdDatePublished, http://schema.org/sdLicense, http://schema.org/sdPublisher, http://schema.org/usageInfo","","","","http://pending.schema.org"
"http://schema.org/EducationalOccupationalCredential","EducationalOccupationalCredential","An educational or occupational credential. A diploma, academic degree, certification, qualification, badge, etc., that may be awarded to a person or other entity that meets the requirements defined by the credentialer.","http://schema.org/CreativeWork","","","http://schema.org/abstract, http://schema.org/acquireLicensePage, http://schema.org/competencyRequired, http://schema.org/conditionsOfAccess, http://schema.org/contentReferenceTime, http://schema.org/correction, http://schema.org/creativeWorkStatus, http://schema.org/credentialCategory, http://schema.org/educationalLevel, http://schema.org/maintainer, http://schema.org/materialExtent, http://schema.org/recognizedBy, http://schema.org/sdDatePublished, http://schema.org/sdLicense, http://schema.org/sdPublisher, http://schema.org/usageInfo","","","","http://pending.schema.org"
"http://schema.org/EducationalOccupationalProgram","EducationalOccupationalProgram","A program offered by an institution which determines the learning progress to achieve an outcome, usually a credential like a degree or certificate. This would define a discrete set of opportunities (e.g., job, courses) that together constitute a program with a clear start, end, set of requirements, and transition to a new occupational opportunity (e.g., a job), or sometimes a higher educational opportunity (e.g., an advanced degree).","http://schema.org/Intangible","","","http://schema.org/applicationDeadline, http://schema.org/applicationStartDate, http://schema.org/educationalProgramMode, http://schema.org/financialAidEligible, http://schema.org/maximumEnrollment, http://schema.org/numberOfCredits, http://schema.org/occupationalCategory, http://schema.org/occupationalCredentialAwarded, http://schema.org/programPrerequisites, http://schema.org/programType, http://schema.org/salaryUponCompletion, http://schema.org/termDuration, http://schema.org/termsPerYear, http://schema.org/timeOfDay, http://schema.org/timeToComplete, http://schema.org/trainingSalary, http://schema.org/typicalCreditsPerTerm","http://schema.org/WorkBasedProgram","","","http://pending.schema.org"
"http://schema.org/EmployerReview","EmployerReview","An <a class=""localLink"" href=""http://schema.org/EmployerReview"">EmployerReview</a> is a review of an <a class=""localLink"" href=""http://schema.org/Organization"">Organization</a> regarding its role as an employer, written by a current or former employee of that organization.","http://schema.org/Review","","","","","","","http://pending.schema.org"
"http://schema.org/EventAttendanceModeEnumeration","EventAttendanceModeEnumeration","An EventAttendanceModeEnumeration value is one of potentially several modes of organising an event, relating to whether it is online or offline.","http://schema.org/Enumeration","","","","","","","http://pending.schema.org"
"http://schema.org/EventSeries","EventSeries","A series of <a class=""localLink"" href=""http://schema.org/Event"">Event</a>s. Included events can relate with the series using the <a class=""localLink"" href=""http://schema.org/superEvent"">superEvent</a> property.<br/><br/><br/><br/>An EventSeries is a collection of events that share some unifying characteristic. For example, ""The Olympic Games"" is a series, whichis repeated regularly. The ""2012 London Olympics"" can be presented both as an <a class=""localLink"" href=""http://schema.org/Event"">Event</a> in the series ""Olympic Games"", and as an<a class=""localLink"" href=""http://schema.org/EventSeries"">EventSeries</a> that included a number of sporting competitions as Events.<br/><br/><br/><br/>The nature of the association between the events in an <a class=""localLink"" href=""http://schema.org/EventSeries"">EventSeries</a> can vary, but typical examples couldinclude a thematic event series (e.g. topical meetups or classes), or a series of regular events that share a location, attendee group and/or organizers.<br/><br/><br/><br/>EventSeries has been defined as a kind of Event to make it easy for publishers to use it in an Event context withoutworrying about which kinds of series are really event-like enough to call an Event. In general an EventSeriesmay seem more Event-like when the period of time is compact and when aspects such as location are fixed, butit may also sometimes prove useful to describe a longer-term series as an Event.","http://schema.org/Event, http://schema.org/Series","","","http://schema.org/eventAttendanceMode, http://schema.org/eventSchedule, http://schema.org/maximumPhysicalAttendeeCapacity, http://schema.org/maximumVirtualAttendeeCapacity","","","","http://pending.schema.org"
"http://schema.org/ExchangeRateSpecification","ExchangeRateSpecification","A structured value representing exchange rate.","http://schema.org/StructuredValue","","","http://schema.org/currentExchangeRate, http://schema.org/exchangeRateSpread","","","","http://pending.schema.org"
"http://schema.org/ExchangeRefund","ExchangeRefund","A ExchangeRefund ...","","http://schema.org/RefundTypeEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/FloorPlan","FloorPlan","A FloorPlan is an explicit representation of a collection of similar accommodations, allowing the provision of common information (room counts, sizes, layout diagrams) and offers for rental or sale. In typical use, some <a class=""localLink"" href=""http://schema.org/ApartmentComplex"">ApartmentComplex</a> has an <a class=""localLink"" href=""http://schema.org/accommodationFloorPlan"">accommodationFloorPlan</a> which is a <a class=""localLink"" href=""http://schema.org/FloorPlan"">FloorPlan</a>.  A FloorPlan is always in the context of a particular place, either a larger <a class=""localLink"" href=""http://schema.org/ApartmentComplex"">ApartmentComplex</a> or a single <a class=""localLink"" href=""http://schema.org/Apartment"">Apartment</a>. The visual/spatial aspects of a floor plan (i.e. room layout, <a href=""https://en.wikipedia.org/wiki/Floor_plan"">see wikipedia</a>) can be indicated using <a class=""localLink"" href=""http://schema.org/image"">image</a>.","http://schema.org/Intangible","","","http://schema.org/isPlanForApartment, http://schema.org/numberOfAccommodationUnits, http://schema.org/numberOfAvailableAccommodationUnits, http://schema.org/numberOfBathroomsTotal, http://schema.org/numberOfBedrooms, http://schema.org/numberOfFullBathrooms, http://schema.org/numberOfPartialBathrooms","","","","http://pending.schema.org"
"http://schema.org/FullRefund","FullRefund","A FullRefund ...","","http://schema.org/RefundTypeEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/FundingAgency","FundingAgency","A FundingAgency is an organization that implements one or more <a class=""localLink"" href=""http://schema.org/FundingScheme"">FundingScheme</a>s and manages    the granting process (via <a class=""localLink"" href=""http://schema.org/Grant"">Grant</a>s, typically <a class=""localLink"" href=""http://schema.org/MonetaryGrant"">MonetaryGrant</a>s).    A funding agency is not always required for grant funding, e.g. philanthropic giving, corporate sponsorship etc.<br/><br/><br/><br/><pre><code>Examples of funding agencies include ERC, REA, NIH, Bill and Melinda Gates Foundation...</code></pre>","http://schema.org/Project","","","http://schema.org/actionableFeedbackPolicy, http://schema.org/correctionsPolicy, http://schema.org/diversityPolicy, http://schema.org/diversityStaffingReport, http://schema.org/ethicsPolicy, http://schema.org/hasCredential, http://schema.org/hasMerchantReturnPolicy, http://schema.org/knowsAbout, http://schema.org/knowsLanguage, http://schema.org/ownershipFundingInfo, http://schema.org/unnamedSourcesPolicy","","","","http://pending.schema.org"
"http://schema.org/FundingScheme","FundingScheme","A FundingScheme combines organizational, project and policy aspects of grant-based funding    that sets guidelines, principles and mechanisms to support other kinds of projects and activities.    Funding is typically organized via <a class=""localLink"" href=""http://schema.org/Grant"">Grant</a> funding. Examples of funding schemes: Swiss Priority Programmes (SPPs); EU Framework 7 (FP7); Horizon 2020; the NIH-R01 Grant Program; Wellcome institutional strategic support fund. For large scale public sector funding, the management and administration of grant awards is often handled by other, dedicated, organizations - <a class=""localLink"" href=""http://schema.org/FundingAgency"">FundingAgency</a>s such as ERC, REA, ...","http://schema.org/Organization","","","http://schema.org/actionableFeedbackPolicy, http://schema.org/correctionsPolicy, http://schema.org/diversityPolicy, http://schema.org/diversityStaffingReport, http://schema.org/ethicsPolicy, http://schema.org/hasCredential, http://schema.org/hasMerchantReturnPolicy, http://schema.org/knowsAbout, http://schema.org/knowsLanguage, http://schema.org/ownershipFundingInfo, http://schema.org/unnamedSourcesPolicy","","","","http://pending.schema.org"
"http://schema.org/GeospatialGeometry","GeospatialGeometry","(Eventually to be defined as) a supertype of GeoShape designed to accommodate definitions from Geo-Spatial best practices.","http://schema.org/Intangible","","","","","","","http://pending.schema.org"
"http://schema.org/Grant","Grant","A grant, typically financial or otherwise quantifiable, of resources. Typically a <a class=""localLink"" href=""http://schema.org/funder"">funder</a> sponsors some <a class=""localLink"" href=""http://schema.org/MonetaryAmount"">MonetaryAmount</a> to an <a class=""localLink"" href=""http://schema.org/Organization"">Organization</a> or <a class=""localLink"" href=""http://schema.org/Person"">Person</a>,    sometimes not necessarily via a dedicated or long-lived <a class=""localLink"" href=""http://schema.org/Project"">Project</a>, resulting in one or more outputs, or <a class=""localLink"" href=""http://schema.org/fundedItem"">fundedItem</a>s. For financial sponsorship, indicate the <a class=""localLink"" href=""http://schema.org/funder"">funder</a> of a <a class=""localLink"" href=""http://schema.org/MonetaryGrant"">MonetaryGrant</a>. For non-financial support, indicate <a class=""localLink"" href=""http://schema.org/sponsor"">sponsor</a> of <a class=""localLink"" href=""http://schema.org/Grant"">Grant</a>s of resources (e.g. office space).<br/><br/><br/><br/>Grants support  activities directed towards some agreed collective goals, often but not always organized as <a class=""localLink"" href=""http://schema.org/Project"">Project</a>s. Long-lived projects are sometimes sponsored by a variety of grants over time, but it is also common for a project to be associated with a single grant.<br/><br/><br/><br/>The amount of a <a class=""localLink"" href=""http://schema.org/Grant"">Grant</a> is represented using <a class=""localLink"" href=""http://schema.org/amount"">amount</a> as a <a class=""localLink"" href=""http://schema.org/MonetaryAmount"">MonetaryAmount</a>.","http://schema.org/Intangible","","","http://schema.org/fundedItem","http://schema.org/MonetaryGrant","","","http://pending.schema.org"
"http://schema.org/Guide","Guide","<a class=""localLink"" href=""http://schema.org/Guide"">Guide</a> is a page or article that recommend specific products or services, or aspects of a thing for a user to consider. A <a class=""localLink"" href=""http://schema.org/Guide"">Guide</a> may represent a Buying Guide and detail aspects of products or services for a user to consider. A <a class=""localLink"" href=""http://schema.org/Guide"">Guide</a> may represent a Product Guide and recommend specific products or services. A <a class=""localLink"" href=""http://schema.org/Guide"">Guide</a> may represent a Ranked List and recommend specific products or services with ranking.","http://schema.org/CreativeWork","","","http://schema.org/abstract, http://schema.org/acquireLicensePage, http://schema.org/conditionsOfAccess, http://schema.org/contentReferenceTime, http://schema.org/correction, http://schema.org/creativeWorkStatus, http://schema.org/maintainer, http://schema.org/materialExtent, http://schema.org/sdDatePublished, http://schema.org/sdLicense, http://schema.org/sdPublisher, http://schema.org/usageInfo","","","","http://pending.schema.org"
"http://schema.org/HealthAspectEnumeration","HealthAspectEnumeration","HealthAspectEnumeration enumerates several aspects of health content online, each of which might be described using <a class=""localLink"" href=""http://schema.org/hasHealthAspect"">hasHealthAspect</a> and <a class=""localLink"" href=""http://schema.org/HealthTopicContent"">HealthTopicContent</a>.","http://schema.org/Enumeration","","","","","","","http://pending.schema.org"
"http://schema.org/HealthInsurancePlan","HealthInsurancePlan","A US-style health insurance plan, including PPOs, EPOs, and HMOs.","http://schema.org/Intangible","","","http://schema.org/benefitsSummaryUrl, http://schema.org/healthPlanDrugOption, http://schema.org/healthPlanDrugTier, http://schema.org/healthPlanId, http://schema.org/healthPlanMarketingUrl, http://schema.org/includesHealthPlanFormulary, http://schema.org/includesHealthPlanNetwork, http://schema.org/usesHealthPlanIdStandard","","","","http://pending.schema.org"
"http://schema.org/HealthPlanCostSharingSpecification","HealthPlanCostSharingSpecification","A description of costs to the patient under a given network or formulary.","http://schema.org/Intangible","","","http://schema.org/healthPlanCoinsuranceOption, http://schema.org/healthPlanCoinsuranceRate, http://schema.org/healthPlanCopay, http://schema.org/healthPlanCopayOption, http://schema.org/healthPlanPharmacyCategory","","","","http://pending.schema.org"
"http://schema.org/HealthPlanFormulary","HealthPlanFormulary","For a given health insurance plan, the specification for costs and coverage of prescription drugs.","http://schema.org/Intangible","","","http://schema.org/healthPlanCostSharing, http://schema.org/healthPlanDrugTier, http://schema.org/offersPrescriptionByMail","","","","http://pending.schema.org"
"http://schema.org/HealthPlanNetwork","HealthPlanNetwork","A US-style health insurance plan network.","http://schema.org/Intangible","","","http://schema.org/healthPlanCostSharing, http://schema.org/healthPlanNetworkId, http://schema.org/healthPlanNetworkTier","","","","http://pending.schema.org"
"http://schema.org/HealthTopicContent","HealthTopicContent","<a class=""localLink"" href=""http://schema.org/HealthTopicContent"">HealthTopicContent</a> is <a class=""localLink"" href=""http://schema.org/WebContent"">WebContent</a> that is about some aspect of a health topic, e.g. a condition, its symptoms or treatments. Such content may be comprised of several parts or sections and use different types of media. Multiple instances of <a class=""localLink"" href=""http://schema.org/WebContent"">WebContent</a> (and hence <a class=""localLink"" href=""http://schema.org/HealthTopicContent"">HealthTopicContent</a>) can be related using <a class=""localLink"" href=""http://schema.org/hasPart"">hasPart</a> / <a class=""localLink"" href=""http://schema.org/isPartOf"">isPartOf</a> where there is some kind of content hierarchy, and their content described with <a class=""localLink"" href=""http://schema.org/about"">about</a> and <a class=""localLink"" href=""http://schema.org/mentions"">mentions</a> e.g. building upon the existing <a class=""localLink"" href=""http://schema.org/MedicalCondition"">MedicalCondition</a> vocabulary.","http://schema.org/WebContent","","","http://schema.org/abstract, http://schema.org/acquireLicensePage, http://schema.org/conditionsOfAccess, http://schema.org/contentReferenceTime, http://schema.org/correction, http://schema.org/creativeWorkStatus, http://schema.org/hasHealthAspect, http://schema.org/maintainer, http://schema.org/materialExtent, http://schema.org/sdDatePublished, http://schema.org/sdLicense, http://schema.org/sdPublisher, http://schema.org/usageInfo","","","","http://pending.schema.org"
"http://schema.org/HowOrWhereHealthAspect","HowOrWhereHealthAspect","Information about how or where to find a topic. Also may contain location data that can be used for where to look for help if the topic is observed.","","http://schema.org/HealthAspectEnumeration","","","","","","http://pending.schema.org"
"http://schema.org/InForce","InForce","Indicates that a legislation is in force.","","http://schema.org/LegalForceStatus","","","","","","http://pending.schema.org"
"http://schema.org/InvestmentFund","InvestmentFund","A company or fund that gathers capital from a number of investors to create a pool of money that is then re-invested into stocks, bonds and other assets.","http://schema.org/InvestmentOrDeposit","","","","","","","http://pending.schema.org"
"http://schema.org/LegalForceStatus","LegalForceStatus","A list of possible statuses for the legal force of a legislation.","http://schema.org/Enumeration","","","","","","","http://pending.schema.org"
"http://schema.org/LegalValueLevel","LegalValueLevel","A list of possible levels for the legal validity of a legislation.","http://schema.org/Enumeration","","","","","","","http://pending.schema.org"
"http://schema.org/Legislation","Legislation","A legal document such as an act, decree, bill, etc. (enforceable or not) or a component of a legal act (like an article).","http://schema.org/CreativeWork","","","http://schema.org/abstract, http://schema.org/acquireLicensePage, http://schema.org/conditionsOfAccess, http://schema.org/contentReferenceTime, http://schema.org/correction, http://schema.org/creativeWorkStatus, http://schema.org/legislationApplies, http://schema.org/legislationChanges, http://schema.org/legislationConsolidates, http://schema.org/legislationDate, http://schema.org/legislationDateVersion, http://schema.org/legislationIdentifier, http://schema.org/legislationJurisdiction, http://schema.org/legislationLegalForce, http://schema.org/legislationPassedBy, http://schema.org/legislationResponsible, http://schema.org/legislationTransposes, http://schema.org/legislationType, http://schema.org/maintainer, http://schema.org/materialExtent, http://schema.org/sdDatePublished, http://schema.org/sdLicense, http://schema.org/sdPublisher, http://schema.org/usageInfo","http://schema.org/LegislationObject","","","http://pending.schema.org"
