"id","label","comment","subPropertyOf","equivalentProperty","subproperties","domainIncludes","rangeIncludes","inverseOf","supersedes","supersededBy","isPartOf"
"http://schema.org/about","about","The subject matter of the content.","","","http://schema.org/mainEntity","http://schema.org/CommunicateAction, http://schema.org/CreativeWork, http://schema.org/Event","http://schema.org/Thing","http://schema.org/subjectOf","",""
"http://schema.org/exchangeRateSpread","exchangeRateSpread","The difference between the price at which a broker or other intermediary buys and sells foreign currency.","","","","http://schema.org/ExchangeRateSpecification","http://schema.org/MonetaryAmount, http://schema.org/Number","","",""
"http://schema.org/expectsAcceptanceOf","expectsAcceptanceOf","An Offer which must be accepted before the user can perform the Action. For example, the user may need to buy a movie before being able to watch it.","","","","http://schema.org/ActionAccessSpecification, http://schema.org/ConsumeAction, http://schema.org/MediaSubscription","http://schema.org/Offer","","",""
"http://schema.org/experienceRequirements","experienceRequirements","Description of skills and experience needed for the position or Occupation., Description of skills and experience needed for the position.","","","","http://schema.org/JobPosting, http://schema.org/Occupation","http://schema.org/Text","","",""
"http://schema.org/firstAppearance","firstAppearance","Indicates the first known occurence of a <a class=""localLink"" href=""http://schema.org/Claim"">Claim</a> in some <a class=""localLink"" href=""http://schema.org/CreativeWork"">CreativeWork</a>.","http://schema.org/workExample","","","http://schema.org/Claim","http://schema.org/CreativeWork","","",""
"http://schema.org/floorLimit","floorLimit","A floor limit is the amount of money above which credit card transactions must be authorized.","","","","http://schema.org/PaymentCard","http://schema.org/MonetaryAmount","","",""
"http://schema.org/geospatiallyContains","geospatiallyContains","Represents a relationship between two geometries (or the places they represent), relating a containing geometry to a contained geometry. ""a contains b iff no points of b lie in the exterior of a, and at least one point of the interior of b lies in the interior of a"". As defined in <a href=""https://en.wikipedia.org/wiki/DE-9IM"">DE-9IM</a>.","","","","http://schema.org/GeospatialGeometry, http://schema.org/Place","http://schema.org/GeospatialGeometry, http://schema.org/Place","","",""
"http://schema.org/geospatiallyCoveredBy","geospatiallyCoveredBy","Represents a relationship between two geometries (or the places they represent), relating a geometry to another that covers it. As defined in <a href=""https://en.wikipedia.org/wiki/DE-9IM"">DE-9IM</a>.","","","","http://schema.org/GeospatialGeometry, http://schema.org/Place","http://schema.org/GeospatialGeometry, http://schema.org/Place","","",""
"http://schema.org/geospatiallyCovers","geospatiallyCovers","Represents a relationship between two geometries (or the places they represent), relating a covering geometry to a covered geometry. ""Every point of b is a point of (the interior or boundary of) a"". As defined in <a href=""https://en.wikipedia.org/wiki/DE-9IM"">DE-9IM</a>.","","","","http://schema.org/GeospatialGeometry, http://schema.org/Place","http://schema.org/GeospatialGeometry, http://schema.org/Place","","",""
"http://schema.org/geospatiallyCrosses","geospatiallyCrosses","Represents a relationship between two geometries (or the places they represent), relating a geometry to another that crosses it: ""a crosses b: they have some but not all interior points in common, and the dimension of the intersection is less than that of at least one of them"". As defined in <a href=""https://en.wikipedia.org/wiki/DE-9IM"">DE-9IM</a>.","","","","http://schema.org/GeospatialGeometry, http://schema.org/Place","http://schema.org/GeospatialGeometry, http://schema.org/Place","","",""
"http://schema.org/geospatiallyDisjoint","geospatiallyDisjoint","Represents spatial relations in which two geometries (or the places they represent) are topologically disjoint: they have no point in common. They form a set of disconnected geometries."" (a symmetric relationship, as defined in <a href=""https://en.wikipedia.org/wiki/DE-9IM"">DE-9IM</a>)","","","","http://schema.org/GeospatialGeometry, http://schema.org/Place","http://schema.org/GeospatialGeometry, http://schema.org/Place","","",""
"http://schema.org/geospatiallyEquals","geospatiallyEquals","Represents spatial relations in which two geometries (or the places they represent) are topologically equal, as defined in <a href=""https://en.wikipedia.org/wiki/DE-9IM"">DE-9IM</a>. ""Two geometries are topologically equal if their interiors intersect and no part of the interior or boundary of one geometry intersects the exterior of the other"" (a symmetric relationship)","","","","http://schema.org/GeospatialGeometry, http://schema.org/Place","http://schema.org/GeospatialGeometry, http://schema.org/Place","","",""
"http://schema.org/geospatiallyIntersects","geospatiallyIntersects","Represents spatial relations in which two geometries (or the places they represent) have at least one point in common. As defined in <a href=""https://en.wikipedia.org/wiki/DE-9IM"">DE-9IM</a>.","","","","http://schema.org/GeospatialGeometry, http://schema.org/Place","http://schema.org/GeospatialGeometry, http://schema.org/Place","","",""
"http://schema.org/geospatiallyOverlaps","geospatiallyOverlaps","Represents a relationship between two geometries (or the places they represent), relating a geometry to another that geospatially overlaps it, i.e. they have some but not all points in common. As defined in <a href=""https://en.wikipedia.org/wiki/DE-9IM"">DE-9IM</a>.","","","","http://schema.org/GeospatialGeometry, http://schema.org/Place","http://schema.org/GeospatialGeometry, http://schema.org/Place","","",""
"http://schema.org/geospatiallyTouches","geospatiallyTouches","Represents spatial relations in which two geometries (or the places they represent) touch: they have at least one boundary point in common, but no interior points."" (a symmetric relationship, as defined in <a href=""https://en.wikipedia.org/wiki/DE-9IM"">DE-9IM</a> )","","","","http://schema.org/GeospatialGeometry, http://schema.org/Place","http://schema.org/GeospatialGeometry, http://schema.org/Place","","",""
"http://schema.org/geospatiallyWithin","geospatiallyWithin","Represents a relationship between two geometries (or the places they represent), relating a geometry to one that contains it, i.e. it is inside (i.e. within) its interior. As defined in <a href=""https://en.wikipedia.org/wiki/DE-9IM"">DE-9IM</a>.","","","","http://schema.org/GeospatialGeometry, http://schema.org/Place","http://schema.org/GeospatialGeometry, http://schema.org/Place","","",""
"http://schema.org/gracePeriod","gracePeriod","The period of time after any due date that the borrower has to fulfil its obligations before a default (failure to pay) is deemed to have occurred.","","","","http://schema.org/LoanOrCredit","http://schema.org/Duration","","",""
"http://schema.org/hasBroadcastChannel","hasBroadcastChannel","A broadcast channel of a broadcast service.","","","","http://schema.org/BroadcastService","http://schema.org/BroadcastChannel","http://schema.org/providesBroadcastService","",""
"http://schema.org/hasCategoryCode","hasCategoryCode","A Category code contained in this code set.","http://schema.org/hasDefinedTerm","","","http://schema.org/CategoryCodeSet","http://schema.org/CategoryCode","","",""
"http://schema.org/hasDefinedTerm","hasDefinedTerm","A Defined Term contained in this term set.","http://schema.org/hasPart","","http://schema.org/hasCategoryCode","http://schema.org/DefinedTermSet","http://schema.org/DefinedTerm","","",""
"http://schema.org/hasOccupation","hasOccupation","The Person's occupation. For past professions, use Role for expressing dates.","","","","http://schema.org/Person","http://schema.org/Occupation","","",""
"http://schema.org/hasPart","hasPart","Indicates an item or CreativeWork that is part of this item, or CreativeWork (in some sense).","","","http://schema.org/containsSeason, http://schema.org/episode, http://schema.org/hasDefinedTerm, http://schema.org/season","http://schema.org/CreativeWork, http://schema.org/Trip","http://schema.org/CreativeWork, http://schema.org/Trip","","",""
"http://schema.org/healthPlanCoinsuranceOption","healthPlanCoinsuranceOption","Whether the coinsurance applies before or after deductible, etc. TODO: Is this a closed set?","","","","http://schema.org/HealthPlanCostSharingSpecification","http://schema.org/Text","","",""
"http://schema.org/healthPlanCoinsuranceRate","healthPlanCoinsuranceRate","Whether The rate of coinsurance expressed as a number between 0.0 and 1.0.","","","","http://schema.org/HealthPlanCostSharingSpecification","http://schema.org/Number","","",""
"http://schema.org/healthPlanCopay","healthPlanCopay","Whether The copay amount.","","","","http://schema.org/HealthPlanCostSharingSpecification","http://schema.org/PriceSpecification","","",""
"http://schema.org/healthPlanCopayOption","healthPlanCopayOption","Whether the copay is before or after deductible, etc. TODO: Is this a closed set?","","","","http://schema.org/HealthPlanCostSharingSpecification","http://schema.org/Text","","",""
"http://schema.org/healthPlanCostSharing","healthPlanCostSharing","Whether The costs to the patient for services under this network or formulary.","","","","http://schema.org/HealthPlanFormulary, http://schema.org/HealthPlanNetwork","http://schema.org/Boolean","","",""
"http://schema.org/healthPlanDrugOption","healthPlanDrugOption","TODO.","","","","http://schema.org/HealthInsurancePlan","http://schema.org/Text","","",""
"http://schema.org/healthPlanDrugTier","healthPlanDrugTier","The tier(s) of drugs offered by this formulary or insurance plan.","","","","http://schema.org/HealthInsurancePlan, http://schema.org/HealthPlanFormulary","http://schema.org/Text","","",""
"http://schema.org/healthPlanId","healthPlanId","The 14-character, HIOS-generated Plan ID number. (Plan IDs must be unique, even across different markets.)","","","","http://schema.org/HealthInsurancePlan","http://schema.org/Text","","",""
"http://schema.org/healthPlanMarketingUrl","healthPlanMarketingUrl","The URL that goes directly to the plan brochure for the specific standard plan or plan variation.","","","","http://schema.org/HealthInsurancePlan","http://schema.org/URL","","",""
"http://schema.org/healthPlanNetworkId","healthPlanNetworkId","Name or unique ID of network. (Networks are often reused across different insurance plans).","","","","http://schema.org/HealthPlanNetwork, http://schema.org/MedicalOrganization","http://schema.org/Text","","",""
"http://schema.org/healthPlanNetworkTier","healthPlanNetworkTier","The tier(s) for this network.","","","","http://schema.org/HealthPlanNetwork","http://schema.org/Text","","",""
"http://schema.org/healthPlanPharmacyCategory","healthPlanPharmacyCategory","The category or type of pharmacy associated with this cost sharing.","","","","http://schema.org/HealthPlanCostSharingSpecification","http://schema.org/Text","","",""
"http://schema.org/inCodeSet","inCodeSet","A <a class=""localLink"" href=""http://schema.org/CategoryCodeSet"">CategoryCodeSet</a> that contains this catagory code.","http://schema.org/inDefinedTermSet","","","http://schema.org/CategoryCode","http://schema.org/CategoryCodeSet, http://schema.org/URL","","",""
"http://schema.org/inDefinedTermSet","inDefinedTermSet","A <a class=""localLink"" href=""http://schema.org/DefinedTermSet"">DefinedTermSet</a> that contains this term.","http://schema.org/isPartOf","","http://schema.org/inCodeSet","http://schema.org/DefinedTerm","http://schema.org/DefinedTermSet, http://schema.org/URL","","",""
"http://schema.org/includedInHealthInsurancePlan","includedInHealthInsurancePlan","The insurance plans that cover this drug.","","","","http://schema.org/Drug","http://schema.org/HealthInsurancePlan","","",""
"http://schema.org/includesAttraction","includesAttraction","Attraction located at destination.","","","","http://schema.org/TouristDestination","http://schema.org/TouristAttraction","","",""
"http://schema.org/includesHealthPlanFormulary","includesHealthPlanFormulary","Formularies covered by this plan.","","","","http://schema.org/HealthInsurancePlan","http://schema.org/HealthPlanFormulary","","",""
"http://schema.org/includesHealthPlanNetwork","includesHealthPlanNetwork","Networks covered by this plan.","","","","http://schema.org/HealthInsurancePlan","http://schema.org/HealthPlanNetwork","","",""
"http://schema.org/isAcceptingNewPatients","isAcceptingNewPatients","Whether the provider is accepting new patients.","","","","http://schema.org/MedicalOrganization","http://schema.org/Boolean","","",""
"http://schema.org/isPartOf","isPartOf","Indicates an item or CreativeWork that this item, or CreativeWork (in some sense), is part of.","","","http://schema.org/inDefinedTermSet, http://schema.org/partOfEpisode, http://schema.org/partOfSeason, http://schema.org/partOfSeries, http://schema.org/partOfTVSeries","http://schema.org/CreativeWork, http://schema.org/Trip","http://schema.org/CreativeWork, http://schema.org/Trip","","",""
"http://schema.org/itinerary","itinerary","Destination(s) ( <a class=""localLink"" href=""http://schema.org/Place"">Place</a> ) that make up a trip. For a trip where destination order is important use <a class=""localLink"" href=""http://schema.org/ItemList"">ItemList</a> to specify that order (see examples).","","","","http://schema.org/Trip","http://schema.org/ItemList, http://schema.org/Place","","",""
"http://schema.org/knowsAbout","knowsAbout","Of a <a class=""localLink"" href=""http://schema.org/Person"">Person</a>, and less typically of an <a class=""localLink"" href=""http://schema.org/Organization"">Organization</a>, to indicate a topic that is known about - suggesting possible expertise but not implying it. We do not distinguish skill levels here, or yet relate this to educational content, events, objectives or <a class=""localLink"" href=""http://schema.org/JobPosting"">JobPosting</a> descriptions.","","","","http://schema.org/Organization, http://schema.org/Person","http://schema.org/Text, http://schema.org/Thing, http://schema.org/URL","","",""
"http://schema.org/knowsLanguage","knowsLanguage","Of a <a class=""localLink"" href=""http://schema.org/Person"">Person</a>, and less typically of an <a class=""localLink"" href=""http://schema.org/Organization"">Organization</a>, to indicate a known language. We do not distinguish skill levels or reading/writing/speaking/signing here. Use language codes from the <a href=""http://tools.ietf.org/html/bcp47"">IETF BCP 47 standard</a>.","","","","http://schema.org/Organization, http://schema.org/Person","http://schema.org/Language, http://schema.org/Text","","",""
"http://schema.org/legislationApplies","legislationApplies","Indicates that this legislation (or part of a legislation) somehow transfers another legislation in a different legislative context. This is an informative link, and it has no legal value. For legally-binding links of transposition, use the <a href=""/legislationTransposes"">legislationTransposes</a> property. For example an informative consolidated law of a European Union's member state ""applies"" the consolidated version of the European Directive implemented in it.","","http://data.europa.eu/eli/ontology#implements","http://schema.org/legislationTransposes","http://schema.org/Legislation","http://schema.org/Legislation","","",""
"http://schema.org/legislationChanges","legislationChanges","Another legislation that this legislation changes. This encompasses the notions of amendment, replacement, correction, repeal, or other types of change. This may be a direct change (textual or non-textual amendment) or a consequential or indirect change. The property is to be used to express the existence of a change relationship between two acts rather than the existence of a consolidated version of the text that shows the result of the change. For consolidation relationships, use the <a href=""/legislationConsolidates"">legislationConsolidates</a> property.","","http://data.europa.eu/eli/ontology#changes","","http://schema.org/Legislation","http://schema.org/Legislation","","",""
"http://schema.org/legislationConsolidates","legislationConsolidates","Indicates another legislation taken into account in this consolidated legislation (which is usually the product of an editorial process that revises the legislation). This property should be used multiple times to refer to both the original version or the previous consolidated version, and to the legislations making the change.","","http://data.europa.eu/eli/ontology#consolidates","","http://schema.org/Legislation","http://schema.org/Legislation","","",""
"http://schema.org/legislationDate","legislationDate","The date of adoption or signature of the legislation. This is the date at which the text is officially aknowledged to be a legislation, even though it might not even be published or in force.","http://schema.org/dateCreated","http://data.europa.eu/eli/ontology#date_document","","http://schema.org/Legislation","http://schema.org/Date","","",""
"http://schema.org/legislationDateVersion","legislationDateVersion","The point-in-time at which the provided description of the legislation is valid (e.g. : when looking at the law on the 2016-04-07 (= dateVersion), I get the consolidation of 2015-04-12 of the ""National Insurance Contributions Act 2015"")","","http://data.europa.eu/eli/ontology#version_date","","http://schema.org/Legislation","http://schema.org/Date","","",""
"http://schema.org/legislationIdentifier","legislationIdentifier","An identifier for the legislation. This can be either a string-based identifier, like the CELEX at EU level or the NOR in France, or a web-based, URL/URI identifier, like an ELI (European Legislation Identifier) or an URN-Lex.","http://schema.org/identifier","","","http://schema.org/Legislation","http://schema.org/Text, http://schema.org/URL","","",""
